gene_id,gene_name,product_name,product_short,plot_label,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,tnseq_change,annotation_status,locus_tag_internal,ftype,COG,EC_number
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,305.982123492219,-0.643713032721497,1.87111441884315,-0.34402654708817,0.730826321582704,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
mtlD,mtlD,Mannitol-1-phosphate 5-dehydrogenase,Mannitol-1-phosphate 5-dehydrogenase,mtlD / Mannitol-1-phosphate 5-dehydrogenase,3151.41756089286,-0.198739455910256,0.46508904669525,-0.427314849322779,0.669150018543166,0.99852198726007,Not significant,gene_and_product,mtlD,CDS,COG0246,1.1.1.17
ntpJ_1,ntpJ_1,Potassium/sodium uptake protein NtpJ,Potassium/sodium uptake protein NtpJ,ntpJ_1 / Potassium/sodium uptake protein NtpJ,2635.12584522156,-0.13152051319637,0.38030034650043,-0.345833272061511,0.72946801874691,0.99852198726007,Not significant,gene_and_product,ntpJ_1,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,61.1850176272977,-0.674287333802674,2.81179116686939,-0.239807046037994,0.810479844390335,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
COQ5_2,COQ5_2,2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial,2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitoc,COQ5_2 / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitoc,223.059190826912,0.411697234568024,2.27038524029263,0.181333646493826,0.85610569769518,0.99852198726007,Not significant,gene_and_product,COQ5_2,CDS,,2.1.1.163
tdk,tdk,Thymidine kinase,Thymidine kinase,tdk / Thymidine kinase,234.528533275137,0.521133285428039,1.40848102315516,0.369996667942775,0.711384973105075,0.99852198726007,Not significant,gene_and_product,tdk,CDS,,2.7.1.21
nlhH,nlhH,Carboxylesterase NlhH,Carboxylesterase NlhH,nlhH / Carboxylesterase NlhH,1009.15649986534,0.346834502860274,0.678086427836272,0.511490111912429,0.609007910556372,0.99852198726007,Not significant,gene_and_product,nlhH,CDS,COG0657,3.1.1.1
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,393.496649109129,0.67169086198761,1.46407229778121,0.458782577203019,0.646390307456483,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
spoIIIE,spoIIIE,DNA translocase SpoIIIE,DNA translocase SpoIIIE,spoIIIE / DNA translocase SpoIIIE,101.266872099737,0.111918320090029,1.3396391577679,0.0835436314630479,0.933419285736753,0.99852198726007,Not significant,gene_and_product,spoIIIE,CDS,COG1674,
dppE,dppE,Dipeptide-binding protein DppE,Dipeptide-binding protein DppE,dppE / Dipeptide-binding protein DppE,1688.63652768723,0.102011243790809,0.364619612548286,0.279774428692587,0.779650571498027,0.99852198726007,Not significant,gene_and_product,dppE,CDS,COG4166,
dppC,dppC,Dipeptide transport system permease protein DppC,Dipeptide transport system permease protein DppC,dppC / Dipeptide transport system permease protein DppC,199.77679305264,0.453620093493719,2.40919044515643,0.188287353706595,0.850651398339845,0.99852198726007,Not significant,gene_and_product,dppC,CDS,COG1173,
oppD_2,oppD_2,Oligopeptide transport ATP-binding protein OppD,Oligopeptide transport ATP-binding protein OppD,oppD_2 / Oligopeptide transport ATP-binding protein OppD,334.726136058559,-0.557752804931158,1.49735732082711,-0.372491453558371,0.709526974021159,0.99852198726007,Not significant,gene_and_product,oppD_2,CDS,COG0444,
dtd3,dtd3,D-aminoacyl-tRNA deacylase,D-aminoacyl-tRNA deacylase,dtd3 / D-aminoacyl-tRNA deacylase,1945.20533737279,0.305579298078849,0.41489019269286,0.736530540998028,0.461407888211883,0.99852198726007,Not significant,gene_and_product,dtd3,CDS,,3.1.1.96
rsmA,rsmA,Ribosomal RNA small subunit methyltransferase A,Ribosomal RNA small subunit methyltransferase A,rsmA / Ribosomal RNA small subunit methyltransferase A,334.687043887853,0.560944871122649,1.47009527415045,0.381570419949014,0.702780028480578,0.99852198726007,Not significant,gene_and_product,rsmA,CDS,COG0030,2.1.1.182
msmX,msmX,Oligosaccharides import ATP-binding protein MsmX,Oligosaccharides import ATP-binding protein MsmX,msmX / Oligosaccharides import ATP-binding protein MsmX,1134.39759430807,-0.3814308244723,0.587552553408845,-0.649185885176273,0.516218233888854,0.99852198726007,Not significant,gene_and_product,msmX,CDS,COG3839,7.5.2.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,238.729109093844,-0.222710078793825,1.94855997954273,-0.11429470025659,0.909004183552695,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
sorA_2,sorA_2,PTS system sorbose-specific EIIC component,PTS system sorbose-specific EIIC component,sorA_2 / PTS system sorbose-specific EIIC component,221.757427862803,-0.685102334119998,1.90259308571668,-0.360088733246883,0.718780778019822,0.99852198726007,Not significant,gene_and_product,sorA_2,CDS,COG3715,
manZ_5,manZ_5,PTS system mannose-specific EIID component,PTS system mannose-specific EIID component,manZ_5 / PTS system mannose-specific EIID component,41.3878234058993,-0.466169523341709,3.72953196838159,-0.124994108454847,0.900528214532703,0.99852198726007,Not significant,gene_and_product,manZ_5,CDS,COG3716,
nodM,nodM,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],Glutamine--fructose-6-phosphate aminotransferase [isome,nodM / Glutamine--fructose-6-phosphate aminotransferase [isome,1525.95307414262,-0.325864816115426,0.665039373109293,-0.489993268506635,0.624138662213886,0.99852198726007,Not significant,gene_and_product,nodM,CDS,,2.6.1.16
frlB_1,frlB_1,Fructosamine deglycase FrlB,Fructosamine deglycase FrlB,frlB_1 / Fructosamine deglycase FrlB,1291.90504664271,0.0643361386185606,0.531944031423459,0.120945315330261,0.903734349149779,0.99852198726007,Not significant,gene_and_product,frlB_1,CDS,COG2222,3.5.-.-
gpsA_1,gpsA_1,Glycerol-3-phosphate dehydrogenase [NAD(P)+],Glycerol-3-phosphate dehydrogenase [NAD(P)+],gpsA_1 / Glycerol-3-phosphate dehydrogenase [NAD(P)+],400.495170453451,-0.929377833994376,1.3898580146297,-0.668685451471813,0.50369614995919,0.99852198726007,Not significant,gene_and_product,gpsA_1,CDS,COG0240,1.1.1.94
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1008.40449008451,-0.4708175254304,0.770794061696436,-0.610821422773003,0.541317809366468,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
iadA,iadA,Isoaspartyl dipeptidase,Isoaspartyl dipeptidase,iadA / Isoaspartyl dipeptidase,1208.61288786239,-0.096220265866537,0.516920966856588,-0.186141155100857,0.852334068748649,0.99852198726007,Not significant,gene_and_product,iadA,CDS,,3.4.19.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,218.381528039461,0.697600037686596,1.53242338427452,0.455226698342806,0.648946154932552,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,750.694988832992,0.113310104425825,0.758907248544514,0.149306920764216,0.881311454506859,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2737.16240729035,0.16460648492419,0.381093588415744,0.431931918898139,0.665790895268429,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
rsmF,rsmF,Ribosomal RNA small subunit methyltransferase F,Ribosomal RNA small subunit methyltransferase F,rsmF / Ribosomal RNA small subunit methyltransferase F,3162.4618185704,-0.299632418253655,0.407611443621912,-0.735093243681315,0.462282708782422,0.99852198726007,Not significant,gene_and_product,rsmF,CDS,COG0144,2.1.1.-
yutF,yutF,Acid sugar phosphatase,Acid sugar phosphatase,yutF / Acid sugar phosphatase,1133.53931123326,-0.157738328940054,0.688396761900406,-0.229138685232332,0.818761126748045,0.99852198726007,Not significant,gene_and_product,yutF,CDS,COG0647,3.1.3.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,130.730658140659,-0.859909785774031,2.54317402072904,-0.338124634321141,0.73526926719081,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
pepC,pepC,Aminopeptidase C,Aminopeptidase C,pepC / Aminopeptidase C,209.253559157634,-1.33782522129805,1.99607128923362,-0.670229178944656,0.502711705725776,0.99852198726007,Not significant,gene_and_product,pepC,CDS,COG3579,3.4.22.40
ansA,ansA,L-asparaginase,L-asparaginase,ansA / L-asparaginase,2149.93779389428,0.0839148005599871,0.390129513729863,0.215094725230381,0.829693466318748,0.99852198726007,Not significant,gene_and_product,ansA,CDS,COG0252,3.5.1.1
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,182.107994621844,0.67262871473755,1.66082012277062,0.404997931754015,0.685479031229811,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
thiI_1,thiI_1,putative tRNA sulfurtransferase,putative tRNA sulfurtransferase,thiI_1 / putative tRNA sulfurtransferase,109.802801508186,-1.30851814044659,2.93401754702908,-0.445981702383329,0.655610463212546,0.99852198726007,Not significant,gene_and_product,thiI_1,CDS,COG0301,2.8.1.4
thiI_2,thiI_2,putative tRNA sulfurtransferase,putative tRNA sulfurtransferase,thiI_2 / putative tRNA sulfurtransferase,843.882871097664,0.794202531275199,1.3427453561288,0.591476654639061,0.554201092740938,0.99852198726007,Not significant,gene_and_product,thiI_2,CDS,COG0301,2.8.1.4
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,282.05597554515,0.502007910863026,0.91428350379744,0.549072480010802,0.582955710342216,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,336.72340348315,0.517979446440485,0.828183618735771,0.625440342844723,0.531682091203634,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
yrdA,yrdA,Protein YrdA,Protein YrdA,yrdA / Protein YrdA,740.41488715726,0.0486609534488809,0.624836821065977,0.0778778583596672,0.937925212378144,0.99852198726007,Not significant,gene_and_product,yrdA,CDS,COG0663,
rhaR_6,rhaR_6,HTH-type transcriptional activator RhaR,HTH-type transcriptional activator RhaR,rhaR_6 / HTH-type transcriptional activator RhaR,1602.30498977618,-0.162685265368627,0.463812193238727,-0.350756766941856,0.725770833931279,0.99852198726007,Not significant,gene_and_product,rhaR_6,CDS,,
lacF_5,lacF_5,Lactose transport system permease protein LacF,Lactose transport system permease protein LacF,lacF_5 / Lactose transport system permease protein LacF,294.9943924842,0.151034318838716,1.5331676665017,0.0985112862335132,0.921526310433184,0.99852198726007,Not significant,gene_and_product,lacF_5,CDS,,
ugl_1,ugl_1,Unsaturated glucuronyl hydrolase,Unsaturated glucuronyl hydrolase,ugl_1 / Unsaturated glucuronyl hydrolase,109.720606527111,-1.9087963056039,3.0404511054266,-0.627800362320274,0.53013472874079,0.99852198726007,Not significant,gene_and_product,ugl_1,CDS,,3.2.1.179
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,4081.73462336091,-0.169380510401176,0.410468831031156,-0.412651333295316,0.679862085680901,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
Putative two-component membrane permease complex subuni,,Putative two-component membrane permease complex subunit SMU_747c,Putative two-component membrane permease complex subuni,Putative two-component membrane permease complex subuni,153.569843309087,1.94218636094035,2.61152486572628,0.743698207292473,0.457059074249638,0.99852198726007,Not significant,product_only,Putative two-component membrane permease complex subuni,CDS,COG0701,
natA_2,natA_2,ABC transporter ATP-binding protein NatA,ABC transporter ATP-binding protein NatA,natA_2 / ABC transporter ATP-binding protein NatA,2205.98154192235,0.257800490209128,0.46356623382628,0.556124392584077,0.578125820989062,0.99852198726007,Not significant,gene_and_product,natA_2,CDS,COG4555,7.2.2.4
endA,endA,DNA-entry nuclease,DNA-entry nuclease,endA / DNA-entry nuclease,13008.2868649924,0.0679866456937951,0.207962012651294,0.326918579153173,0.74372946839483,0.99852198726007,Not significant,gene_and_product,endA,CDS,,3.1.30.-
xerC_10,xerC_10,Tyrosine recombinase XerC,Tyrosine recombinase XerC,xerC_10 / Tyrosine recombinase XerC,1648.49299297187,-0.103834419476682,0.551908373676755,-0.188137061202657,0.850769209163716,0.99852198726007,Not significant,gene_and_product,xerC_10,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,330.004335042992,0.447376905176057,1.68599802780729,0.265348415477027,0.790741070611698,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,67.444755239937,0.29765909720828,3.72903059546588,0.0798221118298688,0.936378737738901,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,319.519114983421,0.330907388419132,1.91473810477177,0.172821226879263,0.862791951458625,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1797.71947986647,0.0916723398414125,0.523740550803032,0.175033878321728,0.861053013432849,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,269.349612567998,0.165270690136371,1.07122451306604,0.154282027829383,0.877387367362103,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,165.281630709467,-0.790555992699912,1.52931195227751,-0.516935731472304,0.605201023502104,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
mleS,mleS,Malolactic enzyme,Malolactic enzyme,mleS / Malolactic enzyme,2711.25883939121,0.0533912994799252,0.374264680062958,0.142656527115901,0.886561451795191,0.99852198726007,Not significant,gene_and_product,mleS,CDS,COG0281,4.1.1.101
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,48.4252828795574,-0.741245888343893,2.67555887940634,-0.277043384860348,0.781746793113058,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hmo,hmo,4-hydroxymandelate oxidase,4-hydroxymandelate oxidase,hmo / 4-hydroxymandelate oxidase,98.8688596001702,-1.03191293030144,2.1976922868459,-0.469543864934078,0.638680938483134,0.99852198726007,Not significant,gene_and_product,hmo,CDS,,1.1.3.46
putative ABC transporter permease,,putative ABC transporter permease,putative ABC transporter permease,putative ABC transporter permease,372.948953580186,-0.874363468043834,1.81561719447511,-0.481579195606048,0.630104908168745,0.99852198726007,Not significant,product_only,putative ABC transporter permease,CDS,COG0577,
hrtA_2,hrtA_2,Putative hemin import ATP-binding protein HrtA,Putative hemin import ATP-binding protein HrtA,hrtA_2 / Putative hemin import ATP-binding protein HrtA,438.047950199116,-0.631982532667842,1.34667433583145,-0.469291287323487,0.638861442094485,0.99852198726007,Not significant,gene_and_product,hrtA_2,CDS,COG1136,3.6.3.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,3749.37126490433,-0.0695895127651682,0.280152924636338,-0.248398309086015,0.803826241747241,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
zapA,zapA,Cell division protein ZapA,Cell division protein ZapA,zapA / Cell division protein ZapA,152.676036198879,0.471950339674587,2.44590114621688,0.192955606731924,0.846993735353497,0.99852198726007,Not significant,gene_and_product,zapA,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,346.901518013743,-0.18909786204083,1.0020677411884,-0.188707663432584,0.850321944956423,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
trxA,trxA,Thioredoxin,Thioredoxin,trxA / Thioredoxin,190.501722096551,-1.85188233925909,2.27641023830668,-0.813509932478875,0.41592575393544,0.99852198726007,Not significant,gene_and_product,trxA,CDS,COG0526,
yhaP,yhaP,putative protein YhaP,putative protein YhaP,yhaP / putative protein YhaP,1143.78302004856,0.18873090001679,0.652992228059458,0.28902472633963,0.77256245577614,0.99852198726007,Not significant,gene_and_product,yhaP,CDS,COG1668,
fbp,fbp,Fructose-1,6-bisphosphatase class 3,Fructose-1,6-bisphosphatase class 3,fbp / Fructose-1,6-bisphosphatase class 3,463.788283710748,0.491446730562298,1.33556181425703,0.36797003726532,0.712895575927923,0.99852198726007,Not significant,gene_and_product,fbp,CDS,COG3855,3.1.3.11
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,977.999143581489,0.775897264814546,1.34591167049685,0.57648453596373,0.564287719362418,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
ntpC,ntpC,V-type sodium ATPase subunit C,V-type sodium ATPase subunit C,ntpC / V-type sodium ATPase subunit C,253.991995018411,-0.113988876609425,1.45382843264908,-0.0784060031084425,0.937505098443825,0.99852198726007,Not significant,gene_and_product,ntpC,CDS,,
hisC,hisC,Histidinol-phosphate aminotransferase,Histidinol-phosphate aminotransferase,hisC / Histidinol-phosphate aminotransferase,4821.94487284319,0.163569549329651,0.353074649906186,0.463271858721981,0.643169514435145,0.99852198726007,Not significant,gene_and_product,hisC,CDS,,2.6.1.9
lhpI,lhpI,Delta(1)-pyrroline-2-carboxylate reductase,Delta(1)-pyrroline-2-carboxylate reductase,lhpI / Delta(1)-pyrroline-2-carboxylate reductase,6933.60978066207,0.0229575568755313,0.20837140398749,0.110176139509573,0.912269684968189,0.99852198726007,Not significant,gene_and_product,lhpI,CDS,COG2423,1.5.1.49
yddE,yddE,putative isomerase YddE,putative isomerase YddE,yddE / putative isomerase YddE,924.388601721705,0.216776348294277,0.490589487678795,0.441869126303431,0.65858391296139,0.99852198726007,Not significant,gene_and_product,yddE,CDS,COG0384,5.1.-.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2530.80009104097,0.335204148571308,0.419801545873435,0.798482406428224,0.424590598870219,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,348.263495412773,0.294231130764147,1.43612279546482,0.2048788109856,0.837666810442037,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
rsiV,rsiV,Anti-sigma-V factor RsiV,Anti-sigma-V factor RsiV,rsiV / Anti-sigma-V factor RsiV,485.55172845852,0.877950962647258,1.33365706079454,0.65830338882187,0.510343200857801,0.99852198726007,Not significant,gene_and_product,rsiV,CDS,,
cggR,cggR,Central glycolytic genes regulator,Central glycolytic genes regulator,cggR / Central glycolytic genes regulator,765.502665901824,0.550542456028803,1.25079833912942,0.44015285182741,0.659826405087197,0.99852198726007,Not significant,gene_and_product,cggR,CDS,COG2390,
dapE,dapE,putative succinyl-diaminopimelate desuccinylase,putative succinyl-diaminopimelate desuccinylase,dapE / putative succinyl-diaminopimelate desuccinylase,230.952532225058,0.620824502536828,1.0231550197379,0.606774624138448,0.544000490746176,0.99852198726007,Not significant,gene_and_product,dapE,CDS,,3.5.1.18
atpA,atpA,ATP synthase subunit alpha,ATP synthase subunit alpha,atpA / ATP synthase subunit alpha,97.2331073304046,1.35554205954515,2.1329710698979,0.635518258393459,0.525090462446171,0.99852198726007,Not significant,gene_and_product,atpA,CDS,COG0056,7.1.2.2
Putative membrane protein insertion efficiency factor,,Putative membrane protein insertion efficiency factor,Putative membrane protein insertion efficiency factor,Putative membrane protein insertion efficiency factor,6946.6280329059,-0.108117406578098,0.335550957514906,-0.322208606939515,0.747294664518511,0.99852198726007,Not significant,product_only,Putative membrane protein insertion efficiency factor,CDS,COG0759,
bglK,bglK,Beta-glucoside kinase,Beta-glucoside kinase,bglK / Beta-glucoside kinase,9651.55380155878,-0.0422235954303346,0.181244277684394,-0.232965122925755,0.815788488543487,0.99852198726007,Not significant,gene_and_product,bglK,CDS,COG1940,2.7.1.85
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,15.8744983592758,2.22429072894391,3.74532288138126,0.593884906425904,0.552589094873097,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
pstS1_1,pstS1_1,Phosphate-binding protein PstS 1,Phosphate-binding protein PstS 1,pstS1_1 / Phosphate-binding protein PstS 1,276.928891918713,-0.39439623892494,1.44491322098826,-0.272954965873446,0.784887833473064,0.99852198726007,Not significant,gene_and_product,pstS1_1,CDS,COG0226,
pstB3_2,pstB3_2,Phosphate import ATP-binding protein PstB 3,Phosphate import ATP-binding protein PstB 3,pstB3_2 / Phosphate import ATP-binding protein PstB 3,55.0042687604826,0.325460344515248,2.87224604198305,0.113312139614106,0.909783093207219,0.99852198726007,Not significant,gene_and_product,pstB3_2,CDS,COG1117,7.3.2.1
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,5486.17481651665,-0.308134142593752,0.392061840457869,-0.785932500428754,0.431907032895482,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
ponA_2,ponA_2,Penicillin-binding protein 1A/1B,Penicillin-binding protein 1A/1B,ponA_2 / Penicillin-binding protein 1A/1B,484.682256937363,-1.04937617937996,1.46340463613531,-0.717078621638953,0.473325586030508,0.99852198726007,Not significant,gene_and_product,ponA_2,CDS,COG0744,
nfo,nfo,putative endonuclease 4,putative endonuclease 4,nfo / putative endonuclease 4,2940.06122808874,-0.0970652933966843,0.428983537979293,-0.22626810775515,0.820992901505973,0.99852198726007,Not significant,gene_and_product,nfo,CDS,COG0648,3.1.21.2
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1478.68087565384,0.311852472128588,0.488253004418041,0.638710810392845,0.523011078797877,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
yheI,yheI,putative multidrug resistance ABC transporter ATP-binding/permease protein YheI,putative multidrug resistance ABC transporter ATP-bindi,yheI / putative multidrug resistance ABC transporter ATP-bindi,27001.8815261072,0.0179333366568491,0.162643778576846,0.110261436458057,0.912202039982103,0.99852198726007,Not significant,gene_and_product,yheI,CDS,COG1132,3.6.3.-
bglH_2,bglH_2,Aryl-phospho-beta-D-glucosidase BglH,Aryl-phospho-beta-D-glucosidase BglH,bglH_2 / Aryl-phospho-beta-D-glucosidase BglH,1964.13624023929,0.060346297093786,0.418395542536692,0.144232648196757,0.885316760943044,0.99852198726007,Not significant,gene_and_product,bglH_2,CDS,COG2723,3.2.1.86
pgpH,pgpH,Cyclic-di-AMP phosphodiesterase PgpH,Cyclic-di-AMP phosphodiesterase PgpH,pgpH / Cyclic-di-AMP phosphodiesterase PgpH,322.963119586756,0.669946113210411,1.46766248894885,0.45647151048347,0.648050953014411,0.99852198726007,Not significant,gene_and_product,pgpH,CDS,,3.1.4.59
glyS,glyS,Glycine--tRNA ligase beta subunit,Glycine--tRNA ligase beta subunit,glyS / Glycine--tRNA ligase beta subunit,1.6093076260225,-1.46086720796392,3.99540909974816,-0.365636452110998,0.714636370950967,0.99852198726007,Not significant,gene_and_product,glyS,CDS,COG0751,6.1.1.14
ywqD,ywqD,Tyrosine-protein kinase YwqD,Tyrosine-protein kinase YwqD,ywqD / Tyrosine-protein kinase YwqD,4764.6550425237,-0.0263631836531023,0.3235498214189,-0.0814810638358225,0.935059383669584,0.99852198726007,Not significant,gene_and_product,ywqD,CDS,COG0489,2.7.10.2
pglF,pglF,UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase,UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase,pglF / UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase,454.587070181261,0.653252524244147,0.800258541226471,0.816301845704734,0.414327519025402,0.99852198726007,Not significant,gene_and_product,pglF,CDS,COG1086,4.2.1.135
gph_2,gph_2,Phosphoglycolate phosphatase,Phosphoglycolate phosphatase,gph_2 / Phosphoglycolate phosphatase,647.383507251059,-0.579723968737456,0.741925125861382,-0.781377996956756,0.434580208302953,0.99852198726007,Not significant,gene_and_product,gph_2,CDS,,3.1.3.18
epsL,epsL,putative sugar transferase EpsL,putative sugar transferase EpsL,epsL / putative sugar transferase EpsL,35.8885934761967,0.616981561043337,3.13779017949991,0.196629323743269,0.844117621538183,0.99852198726007,Not significant,gene_and_product,epsL,CDS,COG2148,2.-.-.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,118.647785894768,1.20845785166426,3.45685201681031,0.349583333561187,0.726651420559957,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,467.985613084414,-0.421382054173735,1.16593998784488,-0.361409728259357,0.717793176684745,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,436.209805068245,-0.190205550398961,1.53435017624804,-0.123964889725546,0.901343074524453,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,137.699289375282,-1.75767881590663,2.66992802364633,-0.658324419362497,0.510329689971598,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,334.131149174546,0.692678945300009,1.42777597616541,0.485145398762308,0.627573210294359,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
wbgU_2,wbgU_2,UDP-N-acetylglucosamine 4-epimerase,UDP-N-acetylglucosamine 4-epimerase,wbgU_2 / UDP-N-acetylglucosamine 4-epimerase,1438.811014322,-0.311145752175257,0.464890848068741,-0.669287755325416,0.503311936162673,0.99852198726007,Not significant,gene_and_product,wbgU_2,CDS,,5.1.3.7
ugd,ugd,UDP-glucose 6-dehydrogenase,UDP-glucose 6-dehydrogenase,ugd / UDP-glucose 6-dehydrogenase,445.648649071978,1.03533458507028,1.42663645710034,0.725717178975369,0.468012168213994,0.99852198726007,Not significant,gene_and_product,ugd,CDS,COG1004,1.1.1.22
pfkB,pfkB,ATP-dependent 6-phosphofructokinase isozyme 2,ATP-dependent 6-phosphofructokinase isozyme 2,pfkB / ATP-dependent 6-phosphofructokinase isozyme 2,1847.38994735129,-0.302431256171125,0.496378509388177,-0.609275483227294,0.542341854778223,0.99852198726007,Not significant,gene_and_product,pfkB,CDS,COG1105,2.7.1.11
fruA_5,fruA_5,PTS system fructose-specific EIIABC component,PTS system fructose-specific EIIABC component,fruA_5 / PTS system fructose-specific EIIABC component,3725.70731781629,0.243666220861482,0.328562401491698,0.741613220974828,0.458321710887355,0.99852198726007,Not significant,gene_and_product,fruA_5,CDS,COG1299,
mngA,mngA,PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component,PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIA,mngA / PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIA,55.4653933598811,-0.543156393816829,3.35036516997226,-0.162118565070125,0.871212486776201,0.99852198726007,Not significant,gene_and_product,mngA,CDS,COG1299,
eriC,eriC,Chloride/fluoride channel protein,Chloride/fluoride channel protein,eriC / Chloride/fluoride channel protein,3688.80054569547,0.35079356685259,0.425326818272732,0.824762398658933,0.409506498062753,0.99852198726007,Not significant,gene_and_product,eriC,CDS,COG0038,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,104.619600232795,1.00728168240715,2.2117982396162,0.455413004841678,0.648812141006074,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
dinG_2,dinG_2,3'-5' exonuclease DinG,3'-5' exonuclease DinG,dinG_2 / 3'-5' exonuclease DinG,123.000212004204,-0.388215291129281,2.2343039405368,-0.173752229535974,0.862060188526623,0.99852198726007,Not significant,gene_and_product,dinG_2,CDS,,3.1.-.-
asnS,asnS,Asparagine--tRNA ligase,Asparagine--tRNA ligase,asnS / Asparagine--tRNA ligase,190.202512847461,0.466501818315226,2.399014902118,0.19445557337029,0.845819179010238,0.99852198726007,Not significant,gene_and_product,asnS,CDS,,6.1.1.22
copB,copB,Copper-exporting P-type ATPase B,Copper-exporting P-type ATPase B,copB / Copper-exporting P-type ATPase B,649.05026611055,-0.514561483185618,0.744897791040569,-0.690781325135643,0.489702973106668,0.99852198726007,Not significant,gene_and_product,copB,CDS,,7.2.2.8
