gene_id,product_name,locus_tag_internal,ERR1801012,ERR1801013,ERR1801014,ERR1801009,ERR1801010,ERR1801011,ERR1801006,ERR1801007,ERR1801008
hypothetical protein,hypothetical protein,E745S_00296,0,21,0,0,2,0,0,57,0
manZ_1,PTS system mannose-specific EIID component,E745S_00297,0,0,0,0,0,0,0,0,0
sorB_1,PTS system sorbose-specific EIIB component,E745S_00298,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00299,3609,5001,5251,6896,7870,7433,5051,6238,2634
hypothetical protein,hypothetical protein,E745S_00300,2160,1702,2143,3704,3583,1856,3856,1903,1185
manX_1,PTS system mannose-specific EIIAB component,E745S_00301,7605,9371,8949,9397,10375,9170,6734,10028,3457
uxuA_1,Mannonate dehydratase,E745S_00302,0,0,0,0,0,0,0,0,0
ppaX,Pyrophosphatase PpaX,E745S_00303,3989,3235,3042,6423,5743,3231,4641,4210,2622
hypothetical protein,hypothetical protein,E745S_00304,0,0,0,0,0,0,0,0,0
cspL,Cold shock protein 2,E745S_00305,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00306,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00307,0,0,0,0,290,0,0,153,0
hypothetical protein,hypothetical protein,E745S_00308,1246,2369,2397,2371,434,2768,2286,3521,11258
hypothetical protein,hypothetical protein,E745S_00309,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00310,356,650,658,546,0,198,117,577,0
hypothetical protein,hypothetical protein,E745S_00312,424,552,188,309,728,488,140,63,250
yidA_1,Sugar phosphatase YidA,E745S_00313,182,181,157,0,0,1,0,63,0
gspA_1,General stress protein A,E745S_00314,0,94,0,0,0,1,0,0,0
gspA_2,General stress protein A,E745S_00315,773,2502,1418,1591,1672,2181,2192,2515,1305
hypothetical protein,hypothetical protein,E745S_00316,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00317,3359,2914,2392,4071,2070,4063,2120,5191,1400
yghA,putative oxidoreductase YghA,E745S_00318,128,0,391,171,292,154,240,319,0
hypothetical protein,hypothetical protein,E745S_00319,0,143,0,77,0,0,0,195,0
hypothetical protein,hypothetical protein,E745S_00320,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00321,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00322,0,0,0,0,332,0,226,4,0
hypothetical protein,hypothetical protein,E745S_00323,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00324,0,0,0,1,0,1,0,0,0
hypothetical protein,hypothetical protein,E745S_00325,0,0,0,0,1,0,0,51,0
hypothetical protein,hypothetical protein,E745S_00326,277,358,117,0,363,326,519,544,31
hypothetical protein,hypothetical protein,E745S_00327,82,61,0,57,0,79,259,39,210
hypothetical protein,hypothetical protein,E745S_00328,0,139,0,0,0,238,0,167,0
hypothetical protein,hypothetical protein,E745S_00329,0,0,0,0,0,0,0,0,0
Stress response regulator gls24 ,Stress response regulator gls24 ,E745S_00330,573,173,177,80,0,148,208,523,378
hypothetical protein,hypothetical protein,E745S_00331,137,0,64,0,0,75,543,193,24
ISL3 family transposase ISEfa11,ISL3 family transposase ISEfa11,E745S_00332,0,0,0,0,0,0,0,0,0
amt,Ammonia channel,E745S_00333,550,362,261,891,1441,400,512,1241,228
gadC_1,Glutamate/gamma-aminobutyrate antiporter,E745S_00334,3336,1938,2510,2940,4487,2332,3544,3937,996
glsA,Glutaminase,E745S_00335,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00336,8426,9885,8807,9153,12913,10641,8925,8587,2441
dxs,1-deoxy-D-xylulose-5-phosphate synthase,E745S_00337,27174,20992,28232,37959,22656,33009,31386,26799,17069
hypothetical protein,hypothetical protein,E745S_00338,0,0,0,0,0,0,0,0,0
nanE_1,Putative N-acetylmannosamine-6-phosphate 2-epimerase,E745S_00339,71,0,103,64,0,41,55,163,0
hypothetical protein,hypothetical protein,E745S_00340,1259,59,192,346,0,498,407,645,85
hypothetical protein,hypothetical protein,E745S_00341,0,0,0,0,0,0,0,0,0
ftsW_1,putative peptidoglycan glycosyltransferase FtsW,E745S_00342,5385,6018,6847,8292,11614,8413,7465,8720,4960
msrR,Regulatory protein MsrR,E745S_00343,136,159,265,109,45,45,38,413,0
pbp,Beta-lactam-inducible penicillin-binding protein,E745S_00344,0,0,0,0,0,0,0,0,0
napA_1,Na(+)/H(+) antiporter,E745S_00345,0,0,0,0,0,0,0,0,0
napA_2,Na(+)/H(+) antiporter,E745S_00346,173,557,92,548,0,286,386,381,268
hypothetical protein,hypothetical protein,E745S_00347,355,62,0,0,0,0,57,0,0
hypothetical protein,hypothetical protein,E745S_00348,612,730,1467,2009,1351,1182,1204,1796,229
ahpF,NADH dehydrogenase,E745S_00349,2980,3317,3424,2084,3065,2743,1883,3763,537
ahpC,Alkyl hydroperoxide reductase C,E745S_00350,0,0,1,0,0,0,0,0,0
rspR_1,HTH-type transcriptional repressor RspR,E745S_00351,2828,1001,1662,2560,2729,1500,2058,1658,429
uxuA_2,Mannonate dehydratase,E745S_00352,33,977,574,1328,605,636,811,1150,155
uxuA_3,Mannonate dehydratase,E745S_00353,409,502,80,563,0,530,304,289,0
hypothetical protein,hypothetical protein,E745S_00354,247,78,0,0,0,72,0,86,26
hypothetical protein,hypothetical protein,E745S_00355,1247,639,613,1063,901,401,447,623,198
hypothetical protein,hypothetical protein,E745S_00356,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00357,2367,3240,3659,3526,5472,5537,4046,3570,1524
ohrR,Organic hydroperoxide resistance transcriptional regulator,E745S_00358,71,0,0,197,0,192,46,69,0
ohrA,Organic hydroperoxide resistance protein OhrA,E745S_00359,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00360,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00361,111,369,111,200,0,262,571,506,278
bbmA,Intracellular maltogenic amylase,E745S_00362,1268,1174,2286,1274,1997,2838,3053,2460,1960
mdxE,Maltodextrin-binding protein MdxE,E745S_00363,4847,2716,3824,6214,4857,3393,8081,4149,3458
hypothetical protein,hypothetical protein,E745S_00364,5421,4782,8180,8727,6963,9967,8372,10160,5401
malG,Maltose/maltodextrin transport system permease protein MalG,E745S_00365,2179,1325,1477,2133,1066,3750,2506,2625,5088
hypothetical protein,hypothetical protein,E745S_00366,1779,1828,1622,1837,1972,2074,974,3512,824
cfa,Cyclopropane-fatty-acyl-phospholipid synthase,E745S_00367,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00368,1583,2138,1202,4164,1904,1617,1773,3308,1084
pyrDA,Dihydroorotate dehydrogenase A (fumarate),E745S_00369,0,191,158,0,0,284,0,0,0
nylA,6-aminohexanoate-cyclic-dimer hydrolase,E745S_00370,99,0,388,290,1,46,238,80,308
yckB,putative ABC transporter extracellular-binding protein YckB,E745S_00371,1942,1292,1573,1462,1497,1697,1439,1624,1179
yecS_1,L-cystine transport system permease protein YecS,E745S_00372,1,3,4,0,2,183,107,125,4
hypothetical protein,hypothetical protein,E745S_00373,2939,1487,2317,3699,1578,2671,3156,2026,1967
hypothetical protein,hypothetical protein,E745S_00374,434,198,668,6,0,708,853,349,0
hypothetical protein,hypothetical protein,E745S_00375,1889,1712,2439,4715,388,4954,4322,3000,2690
gmk_1,Guanylate kinase,E745S_00376,1199,1181,2298,2001,1347,1154,1838,2362,1074
nupC,Nucleoside permease NupC,E745S_00377,1164,1963,422,2277,1732,1633,1448,1442,620
hypothetical protein,hypothetical protein,E745S_00378,465,830,544,362,331,661,152,614,145
hypothetical protein,hypothetical protein,E745S_00379,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00380,1108,1096,1311,717,3097,1863,1707,1855,406
hypothetical protein,hypothetical protein,E745S_00381,0,89,0,0,716,97,118,0,114
hypothetical protein,hypothetical protein,E745S_00382,0,1,0,0,1,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00383,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00384,181,108,792,235,508,361,580,455,477
ygaZ_1,Inner membrane protein YgaZ,E745S_00385,68,0,395,106,0,163,174,0,0
hypothetical protein,hypothetical protein,E745S_00386,156,17,0,0,327,130,0,0,0
murJ_1,Lipid II flippase MurJ,E745S_00387,694,855,631,1792,1078,1091,1473,1340,565
degV,Protein DegV,E745S_00388,367,228,0,273,0,505,306,542,0
hypothetical protein,hypothetical protein,E745S_00389,15492,12321,7416,17506,3684,13219,13260,17889,6444
hypothetical protein,hypothetical protein,E745S_00390,5235,6793,6546,6192,11370,10887,5881,4911,1902
malL_1,Oligo-1,6-glucosidase,E745S_00391,4189,4923,4102,4720,4113,6305,4180,6182,2320
hypothetical protein,hypothetical protein,E745S_00392,0,0,0,0,0,0,0,0,0
hmpT,Thiamine precursor transporter HmpT,E745S_00393,1222,720,711,342,0,196,749,182,80
pdxK,Pyridoxine kinase,E745S_00394,0,0,1,1,0,0,1,0,0
menE,2-succinylbenzoate--CoA ligase,E745S_00395,1620,3019,2490,1476,1508,1665,846,1468,213
xerC_3,Tyrosine recombinase XerC,E745S_00396,1557,1396,689,1430,2063,2353,774,3558,1845
ysnF,Stress response protein YsnF,E745S_00397,885,2278,2447,1891,316,1911,1195,2244,1229
sasA_1,Adaptive-response sensory-kinase SasA,E745S_00398,6020,5681,5039,8809,9810,8136,7037,8404,3668
mprA,Response regulator MprA,E745S_00399,0,0,0,0,0,0,0,0,0
putative ABC transporter permease,putative ABC transporter permease,E745S_00400,9961,8332,5843,11090,8527,9402,8264,11397,4633
lolD_1,Lipoprotein-releasing system ATP-binding protein LolD,E745S_00401,0,0,0,0,0,0,0,0,0
hrtA_1,Putative hemin import ATP-binding protein HrtA,E745S_00402,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00403,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00404,2272,2141,3193,2683,3530,2610,2649,3537,757
hypothetical protein,hypothetical protein,E745S_00405,0,0,0,0,0,0,0,0,1
hypothetical protein,hypothetical protein,E745S_00406,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00407,8318,8068,8356,7690,4507,5404,8657,13761,7435
hypothetical protein,hypothetical protein,E745S_00408,0,0,0,152,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00409,625,227,216,361,0,472,262,235,241
hypothetical protein,hypothetical protein,E745S_00410,8712,10141,10457,11160,8061,14129,14028,13571,4688
hypothetical protein,hypothetical protein,E745S_00411,0,0,0,0,1,0,0,1,0
ybbH_1,putative HTH-type transcriptional regulator YbbH,E745S_00412,247,218,0,0,358,211,133,187,44
yhhX,putative oxidoreductase YhhX,E745S_00413,8054,4188,3675,7701,5908,6127,8740,8258,5301
hypothetical protein,hypothetical protein,E745S_00414,0,0,0,328,0,47,142,0,0
hypothetical protein,hypothetical protein,E745S_00415,586,946,578,1073,338,1350,973,871,696
hypothetical protein,hypothetical protein,E745S_00416,732,449,119,1085,0,1093,1434,1111,1090
ulaA_1,Ascorbate-specific PTS system EIIC component,E745S_00417,915,706,599,568,330,203,293,622,149
hypothetical protein,hypothetical protein,E745S_00418,4978,5510,6871,8608,6650,8327,5265,6811,4180
hypothetical protein,hypothetical protein,E745S_00419,291,231,55,297,381,629,206,237,475
rhaS_1,HTH-type transcriptional activator RhaS,E745S_00420,2214,2814,2458,3265,3080,2995,2374,3369,1266
hypothetical protein,hypothetical protein,E745S_00421,453,699,864,1232,1153,840,684,1095,730
ldh_1,L-lactate dehydrogenase,E745S_00422,222,116,174,148,0,110,161,0,0
hypothetical protein,hypothetical protein,E745S_00423,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00424,2152,556,567,1159,1673,1299,3061,953,1125
hypothetical protein,hypothetical protein,E745S_00425,1829,2960,2712,2797,3038,2136,2347,4472,1793
topB_1,DNA topoisomerase 3,E745S_00426,1242,1301,1198,1433,2005,1381,964,1162,492
hypothetical protein,hypothetical protein,E745S_00427,0,0,0,0,0,0,0,0,0
tagU_1,Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU,E745S_00428,3,15,23,2,0,9,3,5,0
aroE,Shikimate dehydrogenase (NADP(+)),E745S_00429,1400,477,1262,926,1477,1644,3162,2558,1133
cmpD,Bicarbonate transport ATP-binding protein CmpD,E745S_00430,521,386,387,0,0,79,271,284,217
hypothetical protein,hypothetical protein,E745S_00431,3097,2267,2909,450,537,1350,2683,1819,1737
hypothetical protein,hypothetical protein,E745S_00432,917,1200,1014,565,0,521,1320,714,847
hypothetical protein,hypothetical protein,E745S_00433,0,0,0,0,0,0,0,0,0
IS30 family transposase IS1252,IS30 family transposase IS1252,E745S_00434,0,0,0,0,0,0,0,0,0
rqcH,Rqc2 RqcH,E745S_00435,6,151,577,63,328,339,202,219,16
hdfR_1,HTH-type transcriptional regulator HdfR,E745S_00436,1107,764,518,1048,1075,586,1768,1685,339
cah,Carbonic anhydrase,E745S_00437,0,0,0,0,0,0,0,0,0
yfbR,5'-deoxynucleotidase YfbR,E745S_00438,201,174,4,285,166,203,63,362,0
pyrE,Orotate phosphoribosyltransferase,E745S_00439,0,0,0,0,0,0,0,0,0
pyrF,Orotidine 5'-phosphate decarboxylase,E745S_00440,801,1268,905,0,0,0,167,0,0
pyrDB,Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit,E745S_00441,0,194,123,0,0,0,0,0,0
pyrK_1,Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit,E745S_00442,0,0,0,0,321,0,0,26,0
pyrK_2,Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit,E745S_00443,1055,2279,2784,165,0,267,112,35,32
carB,Carbamoyl-phosphate synthase large chain,E745S_00444,516,1227,608,123,0,92,50,36,0
carA,Carbamoyl-phosphate synthase small chain,E745S_00445,517,712,394,530,0,0,31,92,0
pyrC,Dihydroorotase,E745S_00446,253,64,402,0,0,0,0,0,0
pyrB,Aspartate carbamoyltransferase,E745S_00447,0,0,0,0,0,0,0,0,0
pyrP,Uracil permease,E745S_00448,783,2038,1643,3070,1709,2418,2853,2370,1115
pyrR,Bifunctional protein pyrR,E745S_00449,0,0,0,0,0,0,0,0,0
rluD_1,Ribosomal large subunit pseudouridine synthase D,E745S_00450,0,0,0,0,0,0,0,0,0
lspA,Lipoprotein signal peptidase,E745S_00451,342,0,479,100,672,423,160,273,317
hypothetical protein,hypothetical protein,E745S_00452,1347,759,687,1875,607,619,1180,1439,1220
hypothetical protein,hypothetical protein,E745S_00453,1,0,0,0,0,0,0,0,0
fhs1,Formate--tetrahydrofolate ligase 1,E745S_00454,937,965,1028,1362,836,1049,1699,1900,1512
hypothetical protein,hypothetical protein,E745S_00455,0,26,26,0,0,0,0,10,0
hypothetical protein,hypothetical protein,E745S_00456,0,0,0,0,0,0,0,0,0
rnhA,14.7 kDa ribonuclease H-like protein,E745S_00457,0,0,0,0,0,0,0,0,0
fieF,Ferrous-iron efflux pump FieF,E745S_00458,107,172,361,616,0,176,180,411,300
panT_1,Pantothenate transporter PanT,E745S_00459,0,0,0,0,0,0,0,0,0
alaS,Alanine--tRNA ligase,E745S_00460,0,0,0,0,0,0,0,0,0
Acetyltransferase,Acetyltransferase,E745S_00461,355,734,517,160,784,713,382,770,291
cshB,DEAD-box ATP-dependent RNA helicase CshB,E745S_00462,0,0,0,1,1,0,0,2,0
hypothetical protein,hypothetical protein,E745S_00463,4923,5260,5180,5866,7702,8148,4982,4470,3492
hypothetical protein,hypothetical protein,E745S_00464,1613,2362,2834,3415,5661,2930,1977,2182,628
steT_1,Serine/threonine exchanger SteT,E745S_00465,5990,4915,7274,13648,13292,13433,11199,12533,8367
putative epimerase/dehydratase,putative epimerase/dehydratase,E745S_00466,0,0,0,0,0,0,0,0,0
Putative pyridoxal phosphate-dependent acyltransferase,Putative pyridoxal phosphate-dependent acyltransferase,E745S_00467,866,818,754,1406,865,1723,2794,1126,655
hypothetical protein,hypothetical protein,E745S_00468,0,0,0,0,0,0,0,0,0
yedJ,putative protein YedJ,E745S_00469,0,0,111,0,0,0,0,0,0
ypwA,Carboxypeptidase 1,E745S_00470,741,285,134,490,837,522,679,228,320
rlmL,Ribosomal RNA large subunit methyltransferase L,E745S_00471,0,279,325,167,0,384,157,0,0
gpsB,Cell cycle protein GpsB,E745S_00472,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00473,555,203,471,756,1,258,522,474,248
recU,Holliday junction resolvase RecU,E745S_00474,0,0,0,0,0,0,0,0,0
ponA_1,Penicillin-binding protein 1A,E745S_00475,0,0,0,0,0,0,0,0,0
ISL3 family transposase ISEfa5,ISL3 family transposase ISEfa5,E745S_00476,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00477,0,188,276,77,0,111,106,31,76
nth,Endonuclease III,E745S_00478,0,0,0,0,0,0,0,0,0
dnaD,DNA replication protein DnaD,E745S_00479,0,2,0,0,0,0,0,0,0
tetA,Tetracycline resistance protein, class C,E745S_00480,56,306,180,295,475,121,403,670,29
hypothetical protein,hypothetical protein,E745S_00481,0,0,0,0,0,0,0,84,0
hypothetical protein,hypothetical protein,E745S_00482,427,371,0,218,681,205,816,254,0
nox_1,NADH oxidase,E745S_00483,0,99,0,0,372,0,0,0,0
perR,Peroxide operon regulator,E745S_00484,485,58,615,405,0,422,666,659,0
cysK,Cysteine synthase,E745S_00485,0,0,0,0,0,0,0,0,0
Autolysin,Autolysin,E745S_00486,0,0,0,106,0,171,51,86,0
IS30 family transposase IS1252,IS30 family transposase IS1252,E745S_00487,0,0,0,0,0,0,0,0,0
tkt,Transketolase,E745S_00488,0,0,0,476,687,0,1,0,0
hypothetical protein,hypothetical protein,E745S_00489,0,0,0,0,0,0,0,0,0
lexA,LexA repressor,E745S_00490,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00491,1430,1151,1146,2539,2172,4481,1898,2433,1171
apt,Adenine phosphoribosyltransferase,E745S_00492,0,0,0,0,0,1,0,0,0
hypothetical protein,hypothetical protein,E745S_00493,0,51,0,263,0,129,0,50,0
hypothetical protein,hypothetical protein,E745S_00494,85,22,53,28,0,200,49,63,0
hcaB,3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase,E745S_00495,137,131,283,183,202,167,180,194,144
rnz,Ribonuclease Z,E745S_00496,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00497,0,0,0,0,0,0,0,0,0
obg,GTPase Obg,E745S_00498,0,0,0,0,0,0,0,0,0
gap_1,Glyceraldehyde-3-phosphate dehydrogenase,E745S_00499,1093,1009,302,1067,704,1256,576,1197,273
menH_1,2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase,E745S_00500,172,463,533,580,369,217,529,680,0
IS30 family transposase IS6770,IS30 family transposase IS6770,E745S_00501,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00502,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00503,0,0,0,0,1,40,0,0,0
fabZ_1,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,E745S_00504,0,0,0,0,0,1,0,0,0
fabI,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,E745S_00505,0,0,0,0,0,0,0,0,0
ilvE,Branched-chain-amino-acid aminotransferase,E745S_00506,0,0,0,0,0,0,0,0,0
ykuT,putative MscS family protein YkuT,E745S_00507,1063,101,540,659,694,752,605,815,526
hypothetical protein,hypothetical protein,E745S_00508,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00509,1492,981,1394,2003,499,2683,2520,2661,1571
rph,Ribonuclease PH,E745S_00510,0,0,0,0,0,0,0,0,0
murI,Glutamate racemase,E745S_00511,0,0,0,0,0,0,0,165,0
glnP,putative glutamine ABC transporter permease protein GlnP,E745S_00512,0,0,0,0,0,0,0,0,71
glnM,putative glutamine ABC transporter permease protein GlnM,E745S_00513,0,0,0,0,0,0,0,0,0
glnH,ABC transporter glutamine-binding protein GlnH,E745S_00514,0,0,0,0,0,0,0,156,0
glnQ_1,Glutamine transport ATP-binding protein GlnQ,E745S_00515,495,202,548,144,1,115,1,11,0
trpS2,Tryptophan--tRNA ligase 2,E745S_00516,0,0,0,0,0,0,0,62,0
pheT,Phenylalanine--tRNA ligase beta subunit,E745S_00517,0,0,0,0,0,0,0,0,0
pheS,Phenylalanine--tRNA ligase alpha subunit,E745S_00518,0,0,0,0,0,0,0,0,0
yodB,HTH-type transcriptional regulator YodB,E745S_00519,0,0,0,0,0,0,0,0,0
addA,ATP-dependent helicase/nuclease subunit A,E745S_00520,0,0,0,0,0,0,0,0,0
addB_1,ATP-dependent helicase/deoxyribonuclease subunit B,E745S_00521,0,0,0,0,0,0,0,0,0
addB_2,ATP-dependent helicase/deoxyribonuclease subunit B,E745S_00522,0,0,0,0,0,0,0,0,0
ISL3 family transposase ISEfa11,ISL3 family transposase ISEfa11,E745S_00523,0,0,0,0,0,0,0,0,0
dtpT_1,Di-/tripeptide transporter,E745S_00524,0,108,0,73,0,197,201,32,58
dtpT_2,Di-/tripeptide transporter,E745S_00525,1,0,0,2,0,1,0,0,1
hypothetical protein,hypothetical protein,E745S_00526,0,0,99,0,0,0,0,0,1
hypothetical protein,hypothetical protein,E745S_00527,573,1623,2253,3526,5203,3720,3265,1873,2681
hypothetical protein,hypothetical protein,E745S_00528,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00529,0,0,0,0,0,0,0,1,0
hypothetical protein,hypothetical protein,E745S_00530,1213,1384,1038,2215,2077,2023,2049,3084,1078
hypothetical protein,hypothetical protein,E745S_00532,130,584,142,1141,640,553,977,916,41
hypothetical protein,hypothetical protein,E745S_00533,0,0,0,0,0,0,0,0,1
hypothetical protein,hypothetical protein,E745S_00534,989,1197,680,2429,1833,1965,1217,1009,600
hypothetical protein,hypothetical protein,E745S_00535,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00536,393,717,270,590,191,873,850,1095,553
hypothetical protein,hypothetical protein,E745S_00537,0,0,0,128,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00538,331,203,0,1119,407,169,152,342,0
Putative universal stress protein,Putative universal stress protein,E745S_00539,1044,444,345,2009,2349,1251,1689,1893,1136
hypothetical protein,hypothetical protein,E745S_00540,0,0,1,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_00542,0,161,0,0,0,0,0,42,0
hypothetical protein,hypothetical protein,E745S_00543,764,284,1,414,0,327,0,54,0
hypothetical protein,hypothetical protein,E745S_00544,0,93,0,0,0,142,0,122,0
hypothetical protein,hypothetical protein,E745S_00545,243,0,0,0,0,0,239,0,0
dinG_1,3'-5' exonuclease DinG,E745S_00546,905,1424,701,1533,2950,2994,2362,1641,1549
putative metallo-hydrolase,putative metallo-hydrolase,E745S_00547,0,0,0,0,0,0,0,0,0
gpmA_2,2,3-bisphosphoglycerate-dependent phosphoglycerate mutase,E745S_00548,0,0,0,0,0,0,0,0,0
uppP,Undecaprenyl-diphosphatase,E745S_00549,0,0,0,0,0,0,0,0,0
zosA,Zinc-transporting ATPase,E745S_00550,0,0,0,261,0,0,0,1,194
hypothetical protein,hypothetical protein,E745S_00551,0,0,0,0,0,0,0,0,0
