gene_id,product_name,locus_tag_internal,ERR1801012,ERR1801013,ERR1801014,ERR1801009,ERR1801010,ERR1801011,ERR1801006,ERR1801007,ERR1801008
natA_2,ABC transporter ATP-binding protein NatA,E745S_02410,1926.18625763126,1886.82788888123,1907.55679365516,4007.83604521393,2098.6723640621,1185.79256887301,2212.99332003982,1861.38190034664,2766.58673859799
hypothetical protein,hypothetical protein,E745S_02411,3421.5828653482,2353.85419654809,2955.00985445688,2111.53510148125,1000.39410079811,1931.07472339146,1950.52406074116,3168.59969335183,1562.15336604109
hypothetical protein,hypothetical protein,E745S_02413,0,50.9672362487213,0,244.838856026246,0,362.823500195125,101.827538724561,208.513267595919,303.569719241179
endA,DNA-entry nuclease,E745S_02415,13207.1037407943,11861.844126131,11666.7536040517,16694.6494476719,14067.480780074,11070.812118895,11142.2150778522,15529.4265912591,11834.2962982021
xerC_10,Tyrosine recombinase XerC,E745S_02419,1757.16830886105,2143.74436548193,1143.25669441163,1516.24062800567,1074.03172760731,2508.17751429006,722.448830778568,2369.83348363823,1601.53538367238
hypothetical protein,hypothetical protein,E745S_02422,622.480738153708,0,340.635141724136,376.859807805103,314.306943697791,2.56110706020088,323.039088367574,611.104268877269,379.051919701148
hypothetical protein,hypothetical protein,E745S_02423,1261.451032285,2233.19706583683,1447.69935232758,1672.26538919887,1944.21295173062,1111.52046412718,826.032016722518,1599.93834174561,2451.53059754768
hypothetical protein,hypothetical protein,E745S_02424,0,0,62.8046042553876,0,0,0,0,46.5144981560126,0
hypothetical protein,hypothetical protein,E745S_02425,132.947045069252,0,0,0,310.714864341244,0,117.628363699062,45.7125240498745,0
hypothetical protein,hypothetical protein,E745S_02427,0,239.233966065426,0,0,0,0,0,44.1085758375982,0
hypothetical protein,hypothetical protein,E745S_02428,0,251.71573820797,333.183747998921,0,281.978229488875,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02429,0,113.376096961441,154.350298593749,212.833776807128,0,65.7350812118226,0,36.0888347762167,0
hypothetical protein,hypothetical protein,E745S_02431,0,0,0,0,539.709923321063,0,149.230013648064,249.413947008964,0
hypothetical protein,hypothetical protein,E745S_02432,298.873202093668,381.734198026137,0,924.946789432483,264.915852545281,149.397911845051,725.082301607652,130.721779300518,0
hypothetical protein,hypothetical protein,E745S_02434,4759.29809402951,4852.28892041398,3687.37540916377,4907.17877127112,3850.7090702175,4668.89817074621,7405.31997138275,5876.86624978035,5206.63091433655
hypothetical protein,hypothetical protein,E745S_02435,1265.57342127939,1937.79512512995,1715.94952643534,1453.83072352839,2065.44563001405,2501.34789546286,2335.01080178735,2238.30973023157,666.21246492929
hypothetical protein,hypothetical protein,E745S_02436,124.702267080461,106.095063211624,149.02787450431,0,0,163.057149499456,155.374778915925,247.809998796688,21.3319262169477
hypothetical protein,hypothetical protein,E745S_02437,0,0,0,0,0,152.812721258653,0,16.039482122763,0
hypothetical protein,hypothetical protein,E745S_02438,143.253017555241,251.71573820797,371.505201442886,216.03428472904,310.714864341244,272.331050734694,160.641720574092,652.004948290315,45.9456872365028
hypothetical protein,hypothetical protein,E745S_02439,15289.9407802126,11955.4574172001,13687.1457884029,12739.6217831695,12768.9440926825,20815.8244829594,7019.07758311717,10597.2858385095,9018.48203756497
hypothetical protein,hypothetical protein,E745S_02440,132.947045069252,245.474852136698,144.769935232758,136.821713661725,356.513876137208,169.033065973258,107.094480382728,194.87970779157,0
citS,Citrate-sodium symporter,E745S_02441,621.450140905109,801.953860158451,648.271254093747,0,863.895085249356,325.260596645512,430.133568750302,316.779771924569,83.6867874664872
mleS,Malolactic enzyme,E745S_02442,2989.76261818528,1698.56115906453,2392.96187061206,2518.79973454451,2766.79912437969,4686.82592016761,2322.72127125163,2758.79092511523,2266.10693120037
hypothetical protein,hypothetical protein,E745S_02443,102.029127611287,117.536687675623,53.2242408943963,0,0,0,114.117069260284,48.9204204744271,0
hmo,4-hydroxymandelate oxidase,E745S_02444,84.5089743851061,161.222890174526,61.7401194374997,85.6135869111382,0,346.603155480519,48.2802985331971,101.850711479545,0
hypothetical protein,hypothetical protein,E745S_02447,1123.35100097275,928.851876940982,819.653309773703,901.743106998623,2103.16246325779,595.030540320005,1658.2087987129,1871.0055896203,1089.56915446564
hypothetical protein,hypothetical protein,E745S_02448,5628.09157459834,5542.94697896808,5453.35572203984,7842.84466264464,7020.7191023695,5209.29176044859,7940.79237329639,6216.90327078293,6279.79089478915
hypothetical protein,hypothetical protein,E745S_02449,6020.74912631451,8367.9880738972,3127.45639495472,4546.32150307558,1609.25155173269,4486.20586711854,3335.72971683908,5389.26599324836,2556.54931123112
nox_2,NADH oxidase,E745S_02450,1359.35777090189,1649.6742181729,1329.54153754202,2814.04659034087,2128.30701875361,1598.98450791875,2507.94205289717,1082.6650432865,2517.16729359983
putative ABC transporter permease,putative ABC transporter permease,E745S_02451,0,565.840337128661,589.724589109911,285.64533203062,754.336664874697,531.002863814983,218.578078813929,411.41271644887,0
hrtA_2,Putative hemin import ATP-binding protein HrtA,E745S_02452,333.913508546029,860.20213015699,365.118292535558,351.25574442981,403.210907772308,623.202717982214,434.522686798774,571.005563570362,0
hypothetical protein,hypothetical protein,E745S_02453,0,143.540379639256,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02454,4361.48755607035,3049.71299349491,3840.66122293963,3915.82144245897,3842.62689166527,4011.54735862798,4319.7699833066,2782.85014829938,3619.8637872759
zapA,Cell division protein ZapA,E745S_02456,139.130628560845,0,133.060602235991,475.275426403888,0,249.281087192886,208.922019107289,168.414562289011,0
hypothetical protein,hypothetical protein,E745S_02457,97.9067386168912,527.354873022484,178.833449405171,708.112377722965,152.663372653213,752.111773345659,114.994892869979,381.739674521759,208.396509965566
mutS2_2,Endonuclease MutS2,E745S_02458,0,261.077067314878,1.06448481788793,252.039998850547,0,0,178.198192767982,85.0092552506438,0
trxA,Thioredoxin,E745S_02459,260.74110389551,644.891560698106,373.634171078662,0,0,81.1017235730279,33.3572971683908,320.789642455259,0
yhaP,putative protein YhaP,E745S_02462,1240.83908731302,890.366412834804,1295.47802336961,719.314155449656,600.775272382348,1643.37703029557,1925.94499966972,1538.18633557297,439.765863549384
fbp,Fructose-1,6-bisphosphatase class 3,E745S_02463,296.81200759647,585.603143021022,0,728.115552234913,670.820819834999,652.228597997824,467.002160357471,399.383104856798,374.129167497237
puuD,Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD,E745S_02464,0,0,340.635141724136,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02466,309.179174579656,1193.0493872915,987.841910999995,411.265267965654,0,1636.54741146836,890.990963839911,773.905012423313,2599.21316366501
ntpC,V-type sodium ATPase subunit C,E745S_02469,258.679909398312,187.22658213816,283.152961558188,196.83123719757,477.746554420642,209.157076583072,300.215674515517,372.917959354239,0
ntpJ_2,Potassium/sodium uptake protein NtpJ,E745S_02474,18.5507504747794,0,0,2.40038094143378,0.898019839136544,27.3184753088094,0,130.721779300518,0
hisC,Histidinol-phosphate aminotransferase,E745S_02475,5800.20131511435,3248.38120009707,5790.79740931031,4691.94461352256,2367.18029596393,4878.90894968268,5213.3944179756,6306.7243706704,5099.97128325181
lhpI,Delta(1)-pyrroline-2-carboxylate reductase,E745S_02476,6098.04391995942,6407.30969983925,6649.83665734587,6310.60149502941,9423.8201918989,8050.41319256477,6482.72735759383,6475.13893295941,6504.59657876775
yddE,putative isomerase YddE,E745S_02477,1046.05620732784,655.293037483559,1034.67924298706,599.295108377967,922.266374793231,881.020828709103,950.682969299136,881.369542645825,1348.83410387162
hypothetical protein,hypothetical protein,E745S_02479,0,62.4088607127199,0,117.618666130255,0,68.2961882720235,0,0,0
hypothetical protein,hypothetical protein,E745S_02481,2505.38191134382,3107.96126349345,1562.66371265947,2584.4101469437,1269.80005253907,2695.13832968473,3446.33549166058,3162.18390050272,2443.32601054117
lipL,Octanoyl-[GcvH]:protein N-octanoyltransferase,E745S_02482,0,0,0,0,0,0,0,32.0789642455259,0
hypothetical protein,hypothetical protein,E745S_02483,541.063555514399,199.708354280704,127.738178146551,594.4943464951,309.816844502108,297.088418983302,485.436456161055,579.025304631743,0
rpoE,putative DNA-directed RNA polymerase subunit delta,E745S_02484,813.141229144496,547.117678914845,601.433922106678,874.538789662374,1127.01489811636,758.087689819461,1214.03005220748,1203.76313331336,461.097789766332
rsiV,Anti-sigma-V factor RsiV,E745S_02486,161.80376803002,231.952932315609,358.731383628231,928.947424334873,694.169335652549,612.104587388011,766.340011263293,615.916113514098,0
hypothetical protein,hypothetical protein,E745S_02487,183.446310250596,0,167.124116408404,245.638983006723,0,1073.10385822417,60.5698290689201,431.462069102324,1192.94695074777
rpoN1,RNA polymerase sigma-54 factor 1,E745S_02489,980.097983417511,2323.68991387027,2214.12842120688,140.022221583637,144.581194100984,225.377421297678,298.460027296128,51.3263427928415,369.206415293326
cggR,Central glycolytic genes regulator,E745S_02490,591.562820695743,875.80434533517,1018.71197071874,232.836951319077,0,529.295459108182,682.068944732621,1466.00866602054,1493.23483518634
dapE,putative succinyl-diaminopimelate desuccinylase,E745S_02498,267.955284635702,202.82879731634,74.5139372521548,300.047617679223,311.612884180381,83.6628306332288,358.152032755353,363.294270080581,116.505135492561
hypothetical protein,hypothetical protein,E745S_02499,0,0,0,0,0,0,38.6242388265577,41.7026535191837,0
rihB,Pyrimidine-specific ribonucleoside hydrolase RihB,E745S_02500,0,7.28103374981733,0,0,0,53.7832482642185,0,0,0
yjdJ,putative protein YjdJ,E745S_02502,230.853783686143,118.576835354168,136.254056689654,603.295743280357,778.583200531384,396.971594331137,538.983696352419,341.640969214851,129.63247470299
rnr,Ribonuclease R,E745S_02505,0,0,0,416.866156829,0,0,93.0493026276163,14.4355339104867,0
atpA,ATP synthase subunit alpha,E745S_02511,0,132.098755175257,88.3522398846978,52.8083807115432,0,37.5629035496129,126.406599796007,117.890193602308,319.978893254216
Putative membrane protein insertion efficiency factor,Putative membrane protein insertion efficiency factor,E745S_02518,8174.69737588611,6074.46244270474,5210.65318356139,7525.99437837538,10067.7004165598,7412.69753457475,9181.15713379471,3957.74221379176,4914.54761690449
bglK,Beta-glucoside kinase,E745S_02520,10335.8598061979,10114.3960261748,12144.7072872833,7077.12314232726,8194.43103212097,7346.96245336293,10318.8165319588,12006.3543429942,9325.33359160876
yigZ,IMPACT family member YigZ,E745S_02526,3164.96415044708,1168.08584300641,1099.61281687823,766.521647297854,1419.76936567488,1232.74619831002,829.543311161296,1076.2492504374,1430.8799739368
comFA,ComF operon protein 1,E745S_02529,349.372467275012,223.631750887246,166.059631590516,200.031745119482,296.34654691506,481.488127317766,140.451777551119,474.768670833784,977.986771176988
hypothetical protein,hypothetical protein,E745S_02530,17.5201532261805,0,0,0,0,43.538820023415,46.5246513138082,35.2868606700785,0
clsA_2,Major cardiolipin synthase ClsA,E745S_02536,1757.16830886105,903.888332655894,905.876580022624,7141.93342774597,5656.62696672109,7006.33521435621,3201.42270455582,2298.45778819193,4305.76726102083
pstS1_1,Phosphate-binding protein PstS 1,E745S_02537,414.30009393674,80.0913712479906,121.351269239223,305.648506542568,572.038637529979,531.002863814983,199.26595940065,268.66132555628,0
hypothetical protein,hypothetical protein,E745S_02539,0,0,0,107.217015384042,0,0,101.827538724561,0,0
pstB3_1,Phosphate import ATP-binding protein PstB 3,E745S_02540,0,0,0,0,155.357432170622,0,0,0,0
pstB3_2,Phosphate import ATP-binding protein PstB 3,E745S_02541,171.07914326741,0,20.2252115398706,64.0101584382341,0,0,70.2258887755595,85.8112293567819,83.6867874664872
hypothetical protein,hypothetical protein,E745S_02543,427.697858168525,293.321645349784,1186.90057194504,195.230983236614,361.003975332891,672.717454479431,382.731093826799,446.699577118949,369.206415293326
hypothetical protein,hypothetical protein,E745S_02544,73.1724046505187,580.402404628295,104.319512153017,233.637078299555,485.828732972871,417.460450812744,434.522686798774,502.837764548619,613.703108087573
hypothetical protein,hypothetical protein,E745S_02547,5606.44903237777,5161.21278094194,6526.35641847087,8702.18103967793,2532.41594636506,6879.13356369957,3962.49577416094,5453.42392173941,4551.90487121638
lgt,Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase,E745S_02550,0,0,0,152.824253271284,0,70.0035929788241,0,0,0
gpsA_2,Glycerol-3-phosphate dehydrogenase [NAD(P)+],E745S_02551,297.842604845069,176.825105352706,329.990293545257,142.422602525071,314.306943697791,108.420198881837,137.818306722035,525.293039520487,835.226957263568
pepQ,Xaa-Pro dipeptidase,E745S_02555,1.03059724859885,10.4014767854533,11.7093329967672,0.800126980477927,0.898019839136544,23.9036658952082,0,0.801974106138149,364.283663089415
ponA_2,Penicillin-binding protein 1A/1B,E745S_02557,574.042667469562,483.66867052358,527.984469672411,1118.57751870814,0,892.118959303307,214.188960765456,489.204204744271,62.3548612495395
nfo,putative endonuclease 4,E745S_02558,3895.65759970367,1527.97693978309,3679.92401543856,2356.37395750749,3138.57933778222,3350.78173709615,3756.20722588274,1972.05432699371,2782.99591261103
hypothetical protein,hypothetical protein,E745S_02560,1160.45250192231,1107.75727765078,1767.04479769396,1178.58704224399,1821.18423376891,1264.33318538584,2486.8742862645,969.586694321022,1552.30786163327
mntH,Divalent metal cation transporter MntH,E745S_02561,4094.56286868325,6249.20725270036,3479.80086967563,8454.94180271025,3751.02886807335,4343.6375741007,5737.45511296321,7864.15808479069,6647.35639268117
hypothetical protein,hypothetical protein,E745S_02562,0,0,0,0,153.561392492349,0,41.2577096556412,0,0
yheI,putative multidrug resistance ABC transporter ATP-binding/permease protein YheI,E745S_02563,27803.4525726999,25056.1174284785,27180.5553399503,33558.9258152052,25388.8168920684,22984.2284605961,24641.3865477341,26973.5970858505,29429.8535923813
yheH,putative multidrug resistance ABC transporter ATP-binding/permease protein YheH,E745S_02564,20831.4621859286,11816.077628275,17193.5587785258,20630.4740646429,10650.5152921594,17957.6290037752,20316.3496227694,17412.4617924715,21551.8091487224
bglF_3,PTS system beta-glucoside-specific EIIBCA component,E745S_02566,88.6313633795015,220.51130785161,286.346416011852,93.6148567159174,7.18415871309236,612.958289741411,643.444705906064,432.264043208462,876.24989229616
murR_2,HTH-type transcriptional regulator MurR,E745S_02567,21672.4295407853,15289.1307269378,12039.3232903124,19969.5691787681,18604.2770073918,16619.0237136435,20946.62697453,15867.0576899433,19064.178368346
licH,putative 6-phospho-beta-glucosidase,E745S_02568,778.100922692135,734.344261053005,842.007490949349,983.356059007372,479.542594098915,653.936002704625,1078.84521631453,706.539187507709,1532.61685281763
bglH_2,Aryl-phospho-beta-D-glucosidase BglH,E745S_02569,2010.69523201637,1824.41902816851,1873.49327948275,2469.99198873536,2245.9476176805,1301.89608893545,2789.7234316091,1751.51144780572,1409.54804771985
czrA,HTH-type transcriptional repressor CzrA,E745S_02572,1309.88910296914,488.869408916306,802.621552687496,293.646601835399,391.536649863533,263.794027200691,354.640738316575,412.214690555008,0
brnQ_2,Branched-chain amino acid transport system 2 carrier protein,E745S_02577,431.82024716292,113.376096961441,169.25308604418,668.906155679547,324.185161928293,373.067928435928,148.352190038369,577.421356419467,779.435765619244
PhoH-like protein,PhoH-like protein,E745S_02578,2063.25569169491,1662.15599031544,1771.30273696551,3341.33027047582,2174.10603054957,2317.8018894818,4484.80082192917,2853.42386963953,6548.90134860295
pgpH,Cyclic-di-AMP phosphodiesterase PgpH,E745S_02579,147.375406549636,0,461.98641096336,680.107933406238,299.040606432469,348.31056018732,275.636613444071,137.939546255762,556.270999041944
glyS,Glycine--tRNA ligase beta subunit,E745S_02585,2.06119449719771,1.04014767854533,0,1.60025396095585,8.98019839136544,0,0,0.801974106138149,0
hypothetical protein,hypothetical protein,E745S_02586,87.6007661309026,60.3285653556293,0,0,0,73.4184023924253,113.23924565059,364.898218292858,530.016320621086
tagU_3,Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU,E745S_02587,0,0,0,0,0,0,0,44.9105499437363,0
ywqC,putative capsular polysaccharide biosynthesis protein YwqC,E745S_02588,0,81.1315189265359,0,1.60025396095585,0,8.53702353400294,0.877823609694493,3.20789642455259,98.4550440782203
ywqD,Tyrosine-protein kinase YwqD,E745S_02589,6545.32312585133,4681.70470113254,5103.14021695471,2519.59986152499,4254.81799782895,3741.77741495349,6658.29207953273,3657.00192398996,5720.2380609446
pglF,UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase,E745S_02591,553.430722497585,208.029535709066,480.082652867454,267.242411479627,389.74061018526,239.036658952082,662.756825319343,232.572490780063,1058.39172384087
hypothetical protein,hypothetical protein,E745S_02592,4470.73086442183,3049.71299349491,3011.42754980494,2586.81052788514,1579.61689704118,2117.18183643273,6945.34039990283,3489.38933580708,6396.29603028171
gph_2,Phosphoglycolate phosphatase,E745S_02593,1196.52340562327,820.676518372267,764.30009924353,103.216380481653,580.120816082208,501.123281445972,825.154193112824,608.698346558855,426.638524338954
epsN,Putative pyridoxal phosphate-dependent aminotransferase EpsN,E745S_02594,566.82848672937,843.559767300265,547.145196394394,311.249395405914,396.924768898353,385.019761383533,172.053427500121,91.4250480997489,49.2275220391101
epsL,putative sugar transferase EpsL,E745S_02595,1.03059724859885,27.0438396421786,54.2887257122842,114.418158208344,0,0,123.773128966924,0.801974106138149,1.64091740130367
pglA,N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase,E745S_02596,5450.82884783934,3899.51364686645,5118.04300440514,2840.45078069664,3973.73778817921,2839.41402740938,8129.5244493807,4584.8859647918,7052.66299080318
hypothetical protein,hypothetical protein,E745S_02597,254.557520403917,397.336413204317,424.729442337282,0,567.548538334296,71.7109976856247,170.297780280732,233.374464886201,685.903473744934
hypothetical protein,hypothetical protein,E745S_02598,0,238.193818386881,0,279.244316186796,0,0,49.1581221428916,501.233816336343,0
hypothetical protein,hypothetical protein,E745S_02599,556.522514243381,778.030463551909,657.851617454738,501.67961675966,2.69405951740963,227.084826004478,454.712629821748,376.92782988493,656.366960521468
pglH_2,GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase,E745S_02600,1123.35100097275,412.938628382497,390.665928164869,408.864887024221,329.573280963112,475.512210843964,980.528972028749,627.143751000032,2315.33445323948
hypothetical protein,hypothetical protein,E745S_02601,148.406003798235,299.562531421056,857.974763217668,884.940440408587,0,590.762028553003,713.670594681623,363.294270080581,67.2776134534505
hypothetical protein,hypothetical protein,E745S_02602,352.464259020808,331.807109455961,0,96.0152376573512,256.833673993052,0,0.877823609694493,201.295500640675,0
hypothetical protein,hypothetical protein,E745S_02603,542.094152762998,276.679282493058,0,241.638348104334,437.335661659497,186.107113041264,495.970339477389,448.303525331225,379.051919701148
wbgU_2,UDP-N-acetylglucosamine 4-epimerase,E745S_02605,1575.78319310765,2552.52240315025,1489.21426022521,1275.40240688182,659.146561926224,868.215293408099,1141.17069260284,1487.66196688627,1900.18235070965
ugd,UDP-glucose 6-dehydrogenase,E745S_02606,301.964993839464,0,385.343504075429,118.418793110733,1355.11193725705,441.364116707952,361.663327194131,602.28255370975,444.688615753295
pfkB,ATP-dependent 6-phosphofructokinase isozyme 2,E745S_02608,1217.13535059525,2719.98617939604,2184.32284630602,2345.97230676128,1738.56640856835,1458.9773219611,2060.25201195298,2057.86555635049,843.431544270087
fruA_5,PTS system fructose-specific EIIABC component,E745S_02609,3540.10154893707,3314.95065152397,2653.7606509946,4886.3754697787,2892.52190185881,4983.91433915092,2792.35690243818,4189.51273046569,4277.87166519867
mngA,PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component,E745S_02610,0,116.496539997077,101.126057699353,0,0,132.323864777046,65.836770727087,83.4053070383675,0
lacD2,Tagatose 1,6-diphosphate aldolase 2,E745S_02611,509.115040807834,970.457784082795,1257.15656992564,178.428316646578,503.789129755601,669.30264506583,204.532901058817,469.154852090817,487.35246818719
Putative TrmH family tRNA/rRNA methyltransferase,Putative TrmH family tRNA/rRNA methyltransferase,E745S_02614,446.248608643304,843.559767300265,778.138401876073,542.486092764034,431.049522785541,1404.34037134348,1260.55470352129,1017.70514068931,881.172644500071
hypothetical protein,hypothetical protein,E745S_02615,959.486038445534,1332.42917621657,425.79392715517,112.817904247388,271.201991419236,448.193735535154,858.511490281215,292.720548740424,103.377796282131
hypothetical protein,hypothetical protein,E745S_02616,0,0,0,0,70.0455474526505,231.35333777148,85.1488901403659,46.5144981560126,187.064583748618
eriC,Chloride/fluoride channel protein,E745S_02617,4228.5405110011,2169.74805744556,3551.12135247412,4900.7777554273,1828.368392482,3833.97726912072,5505.70968000386,4009.06855658461,3171.89333672
hypothetical protein,hypothetical protein,E745S_02618,841.997952105264,1196.16983032713,533.306893761851,1527.44240573236,3751.02886807335,2316.9481871284,1645.04144456748,1111.53611110747,920.554662131359
dacA,D-alanyl-D-alanine carboxypeptidase DacA,E745S_02619,6783.39109027766,7316.39877088787,8511.62060383185,60856.8580081706,49660.4971042509,61931.8372274243,32187.158296668,36231.5861671093,48236.4079287227
hypothetical protein,hypothetical protein,E745S_02621,156.650781787026,0,65.9980587090514,50.4079997701094,0,221.108909530676,141.329601160813,247.00802469055,59.0730264469321
hypothetical protein,hypothetical protein,E745S_02622,1360.38836815049,793.632678730089,626.981557735988,1016.96139218744,1017.4564777417,676.985966246433,2435.08269329252,2009.7471099822,5186.9399055209
cspLA_2,Cold shock-like protein CspLA,E745S_02624,0,0,0,0,0,0,92.1714790179218,234.176438992339,754.822004599689
dinG_2,3'-5' exonuclease DinG,E745S_02625,248.373936912324,55.1278269629026,13.838302632543,86.4137138916161,0,460.999270836159,102.705362334256,139.543494468038,0
hypothetical protein,hypothetical protein,E745S_02626,0,62.4088607127199,0,0,0,0,0,25.6631713964208,0
aspB,Asparagine--oxo-acid transaminase,E745S_02627,0,0,257.605325928878,0,0,0,0,0,0
asnS,Asparagine--tRNA ligase,E745S_02628,153.558990041229,316.204894277781,0,0,255.935654153915,337.212429593116,381.853270217105,267.057377344003,0
axe2,Acetylxylan esterase,E745S_02629,0,0,298.055749008619,70.4111742820575,0,0,35.9907679974742,0,0
hypothetical protein,hypothetical protein,E745S_02630,0,171.62436695998,139.447511143318,124.019681974079,303.530705628152,257.818110726889,445.056570115108,449.907473543501,408.588432924614
yccF,Inner membrane protein YccF,E745S_02631,4908.73469507634,2447.46748761717,3441.47941623166,2325.16900526886,2325.87138336365,3100.64694754987,2365.73462812666,3357.06360829429,797.485857033584
cadA,Cadmium, zinc and cobalt-transporting ATPase,E745S_02632,86.5701688823038,96.7337341047159,84.0943006131461,166.426411939409,12.5722777479116,63.1739741516217,54.4250638010586,87.4151775690582,126.350639900383
ycaM,Inner membrane transporter YcaM,E745S_02633,6241.29693751466,7448.49752606312,6196.36612492561,12986.8610201372,14130.3421688135,7694.41931119685,13466.6919963232,8887.47704422296,14527.0417537414
hypothetical protein,hypothetical protein,E745S_02635,1082.1271110288,1466.60822674892,955.907366463357,1363.41637473439,766.010922783472,858.824567520695,1420.31860048569,1119.55585216886,2241.49317018081
copA,putative copper-importing P-type ATPase A,E745S_02638,4730.44137106874,4921.97881487651,4412.28957014545,6531.43654164132,6466.64086162226,2328.0463177226,7625.65369741606,6119.86440394021,10145.7922922606
copB,Copper-exporting P-type ATPase B,E745S_02639,745.121810736972,375.493311954865,1350.83123389978,471.274791501499,851.322807501444,318.43097781831,732.982714094902,713.756954462952,282.237793024231
hypothetical protein,hypothetical protein,E745S_02640,0,120.657130711259,1.06448481788793,119.218920091211,0,64.027676505022,71.9815359949485,295.126471058839,0
hypothetical protein,hypothetical protein,E745S_02641,0,39.5256117847226,4.2579392715517,0,5.38811903481927,23.9036658952082,0,23.2572490780063,0
hypothetical protein,hypothetical protein,E745S_02642,227.761991940347,429.580991239222,529.048954490299,0,0,56.3443553244194,334.450795293602,148.365209635558,1.64091740130367
hypothetical protein,hypothetical protein,E745S_02643,7274.98597785931,7935.28663962234,5352.22966434049,5693.70359308093,3216.7070637871,6310.56779633497,4928.10174482489,6317.95200815634,3344.18966385688
hypothetical protein,hypothetical protein,E745S_02644,0,134.179050532348,146.898904868534,419.266537770434,532.525764607971,353.432774307722,302.8491453446,498.02591991179,0
hypothetical protein,hypothetical protein,E745S_02647,231.884380934742,45.7664978559946,0,52.8083807115432,278.386150132329,211.718183643273,116.750540089368,238.18630952303,93.5322918743092
lytA,Autolysin,E745S_02648,0,0,0,0,0,0,100.071891505172,0,0
hypothetical protein,hypothetical protein,E745S_02649,2840.32601713844,2442.26674922444,2911.36597692348,2981.27312926076,2835.94665199321,2307.55746124099,1767.05892631502,2223.07222221495,3708.4733269463
cbh_3,Choloylglycine hydrolase,E745S_02658,1.03059724859885,0,110.706421060344,294.446728815877,2.69405951740963,33.2943917826115,54.4250638010586,79.3954365076767,1.64091740130367
hypothetical protein,hypothetical protein,E745S_02661,0,0,0,0,315.204963536927,33.2943917826115,0,0,0
hypothetical protein,hypothetical protein,E745S_02662,1179.00325239709,810.275041586814,1515.82638067241,1333.01154947623,1918.17037639566,1481.17358314951,719.815359949485,873.349801584444,2343.23004906164
ctpE_2,Calcium-transporting ATPase CtpE,E745S_02667,2245.6714046969,2407.94187583244,2800.65955586313,1975.5135148,4196.44670828507,2562.81446490768,2378.02415866238,2061.07345277504,3560.79076082897
phoR_2,Alkaline phosphatase synthesis sensor protein PhoR,E745S_02668,137.069434063648,0,0,0,0,0,37.7464152168632,44.1085758375982,0
hypothetical protein,hypothetical protein,E745S_02671,0,0,0,137.621840642203,0,0,114.994892869979,0,0
tag,DNA-3-methyladenine glycosylase 1,E745S_02673,2367.28188003157,3155.80805670654,2616.50368236852,2169.94437105614,2808.10803697997,3180.89496876949,2699.30759981057,3280.07409410503,541.502742430211
chrR,Quinone reductase,E745S_02675,0,0,0,0,0,0,0,36.8908088823548,0
hypothetical protein,hypothetical protein,E745S_02678,206.119449719771,307.883712849418,195.865206491378,123.219554993601,290.95842788024,299.649526043503,249.301905153236,413.818638767285,182.141831544707
hypothetical protein,hypothetical protein,E745S_02682,268.985881884301,186.186434459614,0,0,0,93.9072588740323,0.877823609694493,71.3756954462952,0
hypothetical protein,hypothetical protein,E745S_02683,1738.61755838627,1372.99493567984,1112.38663469288,1989.11567346813,319.69506273261,1615.20485263336,2285.85267964446,1461.99879548984,1252.0199771947
hypothetical protein,hypothetical protein,E745S_02687,2411.59756172132,546.077531236299,1744.69061651831,2438.78703649672,3040.69517531634,2013.88385167129,3521.82832209431,1840.53057358705,2420.35316692291
hypothetical protein,hypothetical protein,E745S_02689,1528.3757196721,270.438396421786,163.93066195474,1456.23110446983,934.838652541143,812.72464043708,1448.40895599591,618.322035832513,233.010270985121
hypothetical protein,hypothetical protein,E745S_02692,1738.61755838627,1302.26489353876,1396.60408106896,1804.28634097772,1724.19809114217,1984.85797165568,1392.22824497547,1615.97782386837,3308.0894810282
hypothetical protein,hypothetical protein,E745S_02695,0,0,0,0,0,0,50.9137693622806,0,0
hypothetical protein,hypothetical protein,E745S_02696,5284.90269081493,5054.07757005177,5659.8657767101,7762.83196459684,2695.85555708791,4889.15337792348,4388.24022486277,4597.71755049001,4382.8903788821
hypothetical protein,hypothetical protein,E745S_02697,0,0,0,0,0,0,0,89.0191257813345,0
hypothetical protein,hypothetical protein,E745S_02699,1011.01590087548,2014.76605334231,1725.52988979633,1407.42335866067,2598.86941446116,1075.66496528437,3514.80573321675,2577.54477712801,4300.84450881692
hypothetical protein,hypothetical protein,E745S_02701,4090.44047968885,2679.42041993278,3585.18486664653,2554.80544866602,3185.27636941732,2043.7634340403,3958.98447972217,3365.88532346181,3419.67186431685
