feature,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ftype,gene_name,product_name,product_short,gene_only_label,gene_product_label,COG,EC_number,annotation_status,plot_label,tnseq_change
E745S_00539,1280.96019076541,1.3275896791826,0.498651920605088,2.66235749693221,0.00775954176955115,0.166574527310802,CDS,NA,Putative universal stress protein,Putative universal stress protein,E745S_00539,Putative universal stress protein,,,annotated,Putative universal stress protein,Not significant
E745S_00933,5945.57088500842,0.91113511838432,0.342246276318596,2.66222069144193,0.00776269641836747,0.166574527310802,CDS,NA,hypothetical protein,hypothetical protein,E745S_00933,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02130,6176.87489633311,0.973697885751701,0.366315080427798,2.65808845383754,0.00785852645086461,0.166892417410114,CDS,yggS,Pyridoxal phosphate homeostasis protein,Pyridoxal phosphate homeostasis protein,yggS,yggS / Pyridoxal phosphate homeostasis protein,COG0325,,annotated,yggS / Pyridoxal phosphate homeostasis protein,Not significant
E745S_02502,363.029022835025,1.87153854645008,0.70799018537321,2.64345267083542,0.00820652379488048,0.172504479769937,CDS,yjdJ,putative protein YjdJ,putative protein YjdJ,yjdJ,yjdJ / putative protein YjdJ,COG2388,,annotated,yjdJ / putative protein YjdJ,Not significant
E745S_00261,51.4165479496818,-7.06361069171985,2.69152917247903,-2.62438570755446,0.00868054207311196,0.177290089286689,CDS,NA,hypothetical protein,hypothetical protein,E745S_00261,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00950,1246.18167947635,1.28107563440679,0.48822938010009,2.62392163729302,0.00869237816405614,0.177290089286689,CDS,NA,hypothetical protein,hypothetical protein,E745S_00950,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01379,41.2646316719458,7.07458237367185,2.69403437033983,2.62601786063311,0.00863902841737454,0.177290089286689,CDS,rpoB,DNA-directed RNA polymerase subunit beta,DNA-directed RNA polymerase subunit beta,rpoB,rpoB / DNA-directed RNA polymerase subunit beta,COG0085,2.7.7.6,annotated,rpoB / DNA-directed RNA polymerase subunit beta,Not significant
E745S_00004,6587.41278508674,0.727372733725926,0.278140846961731,2.61512374637302,0.00891951333104899,0.17888488672281,CDS,NA,hypothetical protein,hypothetical protein,E745S_00004,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01522,712.131035221675,1.27210122884233,0.487843527654417,2.60760091449542,0.00911791898344421,0.17888488672281,CDS,NA,hypothetical protein,hypothetical protein,E745S_01522,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02654,750.988688632458,-1.06498623169814,0.408177785879906,-2.60912344703511,0.0090774489029943,0.17888488672281,CDS,NA,IS3 family transposase ISEnfa3,IS3 family transposase ISEnfa3,E745S_02654,IS3 family transposase ISEnfa3,,,annotated,IS3 family transposase ISEnfa3,Not significant
E745S_02982,6262.99903342657,-0.761388293540705,0.291611967581704,-2.6109638087037,0.0090287448140619,0.17888488672281,CDS,NA,hypothetical protein,hypothetical protein,E745S_02982,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02934,2401.07358913816,-0.936464343616667,0.361333608075917,-2.59168901725829,0.00955060605989139,0.185606117767701,CDS,NA,hypothetical protein,hypothetical protein,E745S_02934,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00160,1254.15716092645,-1.1242008092141,0.436978384717148,-2.57266914916578,0.010091762857173,0.194290013885761,CDS,dnaJ,Chaperone protein DnaJ,Chaperone protein DnaJ,dnaJ,dnaJ / Chaperone protein DnaJ,COG0484,,annotated,dnaJ / Chaperone protein DnaJ,Not significant
E745S_00347,53.3541423659544,-9.84428735010898,3.85162941457426,-2.55587604374891,0.0105920843484377,0.202034201460941,CDS,NA,hypothetical protein,hypothetical protein,E745S_00347,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00639,53.9356153170452,5.0589327284182,1.98345593634001,2.55056471673036,0.0107548554569599,0.203256901296673,CDS,opuCA_1,Carnitine transport ATP-binding protein OpuCA,Carnitine transport ATP-binding protein OpuCA,opuCA_1,opuCA_1 / Carnitine transport ATP-binding protein OpuCA,COG1125,7.6.2.9,annotated,opuCA_1 / Carnitine transport ATP-binding protein OpuCA,Not significant
E745S_03077,1226.43238125609,-1.3260488774337,0.520607523064488,-2.54711816231178,0.0108616647907437,0.203409358808472,CDS,NA,hypothetical protein,hypothetical protein,E745S_03077,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02839,747.559123002833,-1.07030941207402,0.420952656143771,-2.54258857012288,0.0110034709700903,0.204208560345821,CDS,NA,IS3 family transposase ISEnfa3,IS3 family transposase ISEnfa3,E745S_02839,IS3 family transposase ISEnfa3,,,annotated,IS3 family transposase ISEnfa3,Not significant
E745S_02908,868.368836275433,1.14087755403951,0.450161926028654,2.5343714962844,0.011264923560185,0.207194129767689,CDS,topB_3,DNA topoisomerase 3,DNA topoisomerase 3,topB_3,topB_3 / DNA topoisomerase 3,COG0550,5.6.2.1,annotated,topB_3 / DNA topoisomerase 3,Not significant
E745S_00716,1752.34342005198,1.58181168901749,0.62641720646054,2.52517279650607,0.011564141305392,0.208966062185154,CDS,mprF_1,Phosphatidylglycerol lysyltransferase,Phosphatidylglycerol lysyltransferase,mprF_1,mprF_1 / Phosphatidylglycerol lysyltransferase,,2.3.2.3,annotated,mprF_1 / Phosphatidylglycerol lysyltransferase,Not significant
E745S_02650,734.92326571866,-1.02998873541443,0.407679232369397,-2.52646849197646,0.0115215722779716,0.208966062185154,CDS,NA,IS3 family transposase ISEnfa3,IS3 family transposase ISEnfa3,E745S_02650,IS3 family transposase ISEnfa3,,,annotated,IS3 family transposase ISEnfa3,Not significant
E745S_01766,5692.42423610012,-0.784199934338406,0.311280552902122,-2.51927056485596,0.0117598253087992,0.210654262053273,CDS,nhaC_2,Na(+)/H(+) antiporter NhaC,Na(+)/H(+) antiporter NhaC,nhaC_2,nhaC_2 / Na(+)/H(+) antiporter NhaC,COG1757,,annotated,nhaC_2 / Na(+)/H(+) antiporter NhaC,Not significant
E745S_00052,583.246179528697,-1.91715946631545,0.765432943682784,-2.50467331219281,0.0122564541240966,0.215050355980686,CDS,NA,hypothetical protein,hypothetical protein,E745S_00052,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00534,1233.13868117472,0.818836363996336,0.327156488504162,2.50288896222188,0.0123184184493791,0.215050355980686,CDS,NA,hypothetical protein,hypothetical protein,E745S_00534,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02496,1126.84331901801,-0.866031361725343,0.345985867323384,-2.50308305488064,0.0123116648551363,0.215050355980686,CDS,NA,IS3 family transposase ISEnfa3,IS3 family transposase ISEnfa3,E745S_02496,IS3 family transposase ISEnfa3,,,annotated,IS3 family transposase ISEnfa3,Not significant
E745S_00177,10661.1220084885,-0.466047078935711,0.186972712162947,-2.49259409859525,0.0126813723307991,0.215897743813604,CDS,NA,hypothetical protein,hypothetical protein,E745S_00177,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00486,38.0537641626914,7.66937777342301,3.07577915460566,2.49347478733605,0.0126499567896872,0.215897743813604,CDS,NA,Autolysin,Autolysin,E745S_00486,Autolysin,COG1388,3.2.1.-,annotated,Autolysin,Not significant
E745S_01643,33.5631280813701,-8.69862839295634,3.48467746682175,-2.49625065039091,0.0125513877394443,0.215897743813604,CDS,rhaM,L-rhamnose mutarotase,L-rhamnose mutarotase,rhaM,rhaM / L-rhamnose mutarotase,COG3254,5.1.3.32,annotated,rhaM / L-rhamnose mutarotase,Not significant
E745S_00712,34.74455035834,-6.78227221132981,2.73740808609713,-2.47762554869912,0.0132259868027826,0.217878355031904,CDS,ctpE_1,Calcium-transporting ATPase CtpE,Calcium-transporting ATPase CtpE,ctpE_1,ctpE_1 / Calcium-transporting ATPase CtpE,COG0474,7.2.2.10,annotated,ctpE_1 / Calcium-transporting ATPase CtpE,Not significant
E745S_01147,9609.68096625156,-0.571049860994607,0.230383971428113,-2.47868746013345,0.0131866797146633,0.217878355031904,CDS,licC_2,Lichenan permease IIC component,Lichenan permease IIC component,licC_2,licC_2 / Lichenan permease IIC component,COG1455,,annotated,licC_2 / Lichenan permease IIC component,Not significant
E745S_01315,59.1865108572884,-7.06698186245596,2.85543658112682,-2.47492166667808,0.0133265401621456,0.217878355031904,CDS,NA,hypothetical protein,hypothetical protein,E745S_01315,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01604,737.79788102004,-1.0412993053661,0.419249392521446,-2.48372287221104,0.0130016946295117,0.217878355031904,CDS,NA,IS3 family transposase ISEnfa3,IS3 family transposase ISEnfa3,E745S_01604,IS3 family transposase ISEnfa3,,,annotated,IS3 family transposase ISEnfa3,Not significant
E745S_03137,133.050325789151,-5.91285085246372,2.38796633126935,-2.4761031070822,0.013282521318307,0.217878355031904,CDS,NA,hypothetical protein,hypothetical protein,E745S_03137,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02232,4065.40553296264,-0.588007983324976,0.238725841229013,-2.46310990170893,0.01377376888375,0.223417038586812,CDS,xylT,D-xylose transporter,D-xylose transporter,xylT,xylT / D-xylose transporter,,,annotated,xylT / D-xylose transporter,Not significant
E745S_01082,7996.48993518716,0.629037550899082,0.257284251937606,2.44491276151496,0.0144887183462445,0.231573418010308,CDS,NA,putative AAA domain-containing protein,putative AAA domain-containing protein,E745S_01082,putative AAA domain-containing protein,COG2256,,annotated,putative AAA domain-containing protein,Not significant
E745S_02605,1464.15268419709,-1.0066478607077,0.41178493286414,-2.44459614805729,0.0145014421957912,0.231573418010308,CDS,wbgU_2,UDP-N-acetylglucosamine 4-epimerase,UDP-N-acetylglucosamine 4-epimerase,wbgU_2,wbgU_2 / UDP-N-acetylglucosamine 4-epimerase,,5.1.3.7,annotated,wbgU_2 / UDP-N-acetylglucosamine 4-epimerase,Not significant
E745S_00737,640.799191192858,1.36561412520319,0.561841941609547,2.43060196127585,0.0150737641492081,0.238861185748989,CDS,gmuR,HTH-type transcriptional regulator GmuR,HTH-type transcriptional regulator GmuR,gmuR,gmuR / HTH-type transcriptional regulator GmuR,COG2188,,annotated,gmuR / HTH-type transcriptional regulator GmuR,Not significant
E745S_00444,300.293862059076,-3.79606606307424,1.57168310866089,-2.41528717981107,0.0157228076871906,0.240410017564325,CDS,carB,Carbamoyl-phosphate synthase large chain,Carbamoyl-phosphate synthase large chain,carB,carB / Carbamoyl-phosphate synthase large chain,COG0458,6.3.5.5,annotated,carB / Carbamoyl-phosphate synthase large chain,Not significant
E745S_02505,58.0040859704256,8.64348689053512,3.56819677338408,2.42236833882276,0.015419712231027,0.240410017564325,CDS,rnr,Ribonuclease R,Ribonuclease R,rnr,rnr / Ribonuclease R,COG0557,3.1.13.1,annotated,rnr / Ribonuclease R,Not significant
E745S_02811,6381.66467390626,-0.680337804239618,0.281730933381336,-2.41484950223322,0.0157417124455553,0.240410017564325,CDS,NA,hypothetical protein,hypothetical protein,E745S_02811,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03133,2254.02950110216,-0.878601714966488,0.363639660377525,-2.41613281140549,0.0156863385919142,0.240410017564325,CDS,NA,hypothetical protein,hypothetical protein,E745S_03133,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03162,2511.24610713946,-0.90298621831978,0.373978328963649,-2.41454156133082,0.0157550254229048,0.240410017564325,CDS,NA,hypothetical protein,hypothetical protein,E745S_03162,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00973,44.3973609366508,9.34428116316453,3.90734461802337,2.39146583591891,0.0167812456824728,0.254186515484515,CDS,NA,hypothetical protein,hypothetical protein,E745S_00973,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02277,28.7536206033369,-7.23333551418319,3.03212507163439,-2.38556634152438,0.0170528463484481,0.254556981723211,CDS,glyA,Serine hydroxymethyltransferase,Serine hydroxymethyltransferase,glyA,glyA / Serine hydroxymethyltransferase,,2.1.2.1,annotated,glyA / Serine hydroxymethyltransferase,Not significant
E745S_02745,1918.02754159127,0.745696579523039,0.312308527084836,2.38769202520198,0.0169545429240944,0.254556981723211,CDS,NA,hypothetical protein,hypothetical protein,E745S_02745,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00644,10194.7420611949,0.563646579880422,0.23674644872065,2.38080268120726,0.0172749625088899,0.256017429987865,CDS,exuR_1,putative HTH-type transcriptional repressor ExuR,putative HTH-type transcriptional repressor ExuR,exuR_1,exuR_1 / putative HTH-type transcriptional repressor ExuR,COG1609,,annotated,exuR_1 / putative HTH-type transcriptional repressor ExuR,Not significant
E745S_00216,3147.54573611652,1.14505461798641,0.483270089861084,2.36938855105963,0.0178175240948228,0.258697271910013,CDS,aroA,3-phosphoshikimate 1-carboxyvinyltransferase,3-phosphoshikimate 1-carboxyvinyltransferase,aroA,aroA / 3-phosphoshikimate 1-carboxyvinyltransferase,COG0128,2.5.1.19,annotated,aroA / 3-phosphoshikimate 1-carboxyvinyltransferase,Not significant
E745S_00455,36.2968254926317,-9.25770154188551,3.90772470751211,-2.36907720855789,0.017832530393797,0.258697271910013,CDS,NA,hypothetical protein,hypothetical protein,E745S_00455,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00732,16911.9889102875,0.725964847223678,0.305996264573408,2.37246310256679,0.0176699278976109,0.258697271910013,CDS,NA,hypothetical protein,hypothetical protein,E745S_00732,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01520,12371.7074786028,-0.436554615498215,0.185441628060884,-2.35413493757122,0.0185658701139985,0.266197710330148,CDS,NA,hypothetical protein,hypothetical protein,E745S_01520,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01836,10596.9425468074,0.572667588855105,0.243347401008637,2.35329239795242,0.0186079952852142,0.266197710330148,CDS,npr_2,NADH peroxidase,NADH peroxidase,npr_2,npr_2 / NADH peroxidase,COG0446,1.11.1.1,annotated,npr_2 / NADH peroxidase,Not significant
E745S_02291,101.153497650177,-2.66247272741397,1.1370321285213,-2.34159850071825,0.0192013584665324,0.272791713386599,CDS,spoIIIE,DNA translocase SpoIIIE,DNA translocase SpoIIIE,spoIIIE,spoIIIE / DNA translocase SpoIIIE,COG1674,,annotated,spoIIIE / DNA translocase SpoIIIE,Not significant
E745S_01058,1503.86192327468,-0.70590115971584,0.302223547387256,-2.33569212531057,0.0195072932084999,0.275239890476094,CDS,pepF1_1,Oligoendopeptidase F, plasmid,Oligoendopeptidase F, plasmid,pepF1_1,pepF1_1 / Oligoendopeptidase F, plasmid,,3.4.24.-,annotated,pepF1_1 / Oligoendopeptidase F, plasmid,Not significant
E745S_00570,30.8267622045116,-6.19833620877638,2.65972176649194,-2.3304453446466,0.0197826255392219,0.277225908916987,CDS,typA,GTP-binding protein TypA/BipA,GTP-binding protein TypA/BipA,typA,typA / GTP-binding protein TypA/BipA,COG1217,,annotated,typA / GTP-binding protein TypA/BipA,Not significant
E745S_01917,660.153156017148,-1.58266534876856,0.683035565284398,-2.3171053298075,0.0204979947545394,0.28530992698886,CDS,mgsR,Regulatory protein MgsR,Regulatory protein MgsR,mgsR,mgsR / Regulatory protein MgsR,COG1393,,annotated,mgsR / Regulatory protein MgsR,Not significant
E745S_00959,1405.96593836686,1.16792390928768,0.507174813036113,2.3028034501479,0.0212899043280262,0.286931215881294,CDS,NA,hypothetical protein,hypothetical protein,E745S_00959,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01322,23.5304302512989,-5.0247108767549,2.18125539945038,-2.30358667674633,0.0212458564552937,0.286931215881294,CDS,NA,hypothetical protein,hypothetical protein,E745S_01322,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01883,2688.17462661803,-0.62763917404213,0.271848217911776,-2.30878531727517,0.0209554971855164,0.286931215881294,CDS,NA,hypothetical protein,hypothetical protein,E745S_01883,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02404,2104.16132840529,0.682274861072112,0.295585995756641,2.30821104811013,0.0209874009812795,0.286931215881294,CDS,yheS,putative ABC transporter ATP-binding protein YheS,putative ABC transporter ATP-binding protein YheS,yheS,yheS / putative ABC transporter ATP-binding protein YheS,COG0488,,annotated,yheS / putative ABC transporter ATP-binding protein YheS,Not significant
E745S_03153,26.718695556886,-8.9977063015351,3.90791669282695,-2.30243042745782,0.0213109106940961,0.286931215881294,CDS,NA,hypothetical protein,hypothetical protein,E745S_03153,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00372,45.3443272549812,3.79459026396826,1.66263889391564,2.28226963645228,0.0224734260273636,0.294874252333561,CDS,yecS_1,L-cystine transport system permease protein YecS,L-cystine transport system permease protein YecS,yecS_1,yecS_1 / L-cystine transport system permease protein YecS,COG0765,,annotated,yecS_1 / L-cystine transport system permease protein YecS,Not significant
