gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
E745S_00899,11790.5546404201,-2.01062213532026,0.0530075435515255,-37.9308679596868,0,0
E745S_01026,49876.3742017757,-3.09009480732872,0.0500649759514172,-61.721687639026,0,0
E745S_01027,109008.599943521,-2.87479521892189,0.0742316076425924,-38.7273738265693,0,0
E745S_01028,25641.429405334,-2.54861192390544,0.0578546908012023,-44.0519496104968,0,0
E745S_01029,30212.212887547,-2.61877115238781,0.0565510491259646,-46.3080914123206,0,0
E745S_01087,4766.54975203309,-2.42314880585259,0.0616905604301804,-39.2790856324776,0,0
E745S_01088,4066.99507858479,-3.48674958631528,0.0706530968843968,-49.3502725297424,0,0
E745S_01158,21533.6956349629,-4.37878645661549,0.0627219780993948,-69.8126332954053,0,0
E745S_01159,15993.4205835106,-4.15650107119678,0.067031064155014,-62.0085795085184,0,0
E745S_01361,18477.4214371488,-3.00238697680595,0.0643511788633956,-46.6562855542927,0,0
E745S_01362,29208.1483674067,-4.01245888532666,0.0606038671811462,-66.2079677742897,0,0
E745S_01477,34707.3025169379,-2.30951459723275,0.0520875991770952,-44.3390487125451,0,0
E745S_01481,6276.38216684184,-2.5846182775128,0.0675613417056843,-38.2558755089872,0,0
E745S_01486,15525.0745051061,-2.61088017047144,0.0569570346409225,-45.8394680645044,0,0
E745S_01487,15793.4674273475,-2.4454490799748,0.0617341161255567,-39.6126037505935,0,0
E745S_01491,32059.0388597188,-2.56243094739008,0.0607028785009135,-42.2126760817696,0,0
E745S_01492,17786.4344108205,-2.59009246064205,0.0546307923195285,-47.4108529397291,0,0
E745S_01493,37096.109476736,-2.53578987713392,0.063395485458772,-39.9995340170244,0,0
E745S_01494,20710.6779587459,-2.60813482655191,0.0571888310062199,-45.6056677617391,0,0
E745S_01495,12613.3520952741,-2.75595436829852,0.068666832097729,-40.1351610975173,0,0
E745S_01497,25723.1900343959,-2.33340412337668,0.0526261612492302,-44.3392424601522,0,0
E745S_01498,24129.7884626752,-2.62332542466249,0.0580495993512578,-45.1911030218963,0,0
E745S_01499,33528.4267218803,-2.48412723962324,0.0590755414289365,-42.0500122307209,0,0
E745S_01500,7122.05544980376,-2.61781582972627,0.0578030853787098,-45.2885137977509,0,0
E745S_01501,25959.8525684488,-2.7664914354094,0.0727139216450294,-38.0462416662753,0,0
E745S_01502,83625.2822310438,-2.72055191538325,0.0565307656800222,-48.125155968738,0,0
E745S_01503,25919.6311699199,-2.94858804997796,0.054359657834575,-54.2422113647401,0,0
